
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:01.010]   Join
[01:13:54.080 --> 01:13:54.250]   in
[01:13:54.250 --> 01:13:54.970]   cheek
[01:13:54.970 --> 01:13:55.010]   and
[01:13:55.010 --> 01:13:55.290]   for
[01:13:55.290 --> 01:13:55.570]   the
[01:13:55.570 --> 01:13:56.130]   fourth
[01:13:56.130 --> 01:13:56.500]   book
[01:13:56.500 --> 01:13:56.590]   i
[01:13:56.590 --> 01:13:57.060]   might
[01:13:57.060 --> 01:13:57.430]   even
[01:13:57.430 --> 01:13:57.710]   try
[01:13:57.710 --> 01:13:58.360]   fiction
[01:13:58.360 --> 01:13:58.550]   so
[01:13:58.550 --> 01:13:58.730]   we
[01:13:58.730 --> 01:13:59.030]  'll
[01:13:59.030 --> 01:13:59.290]   say
[01:13:59.290 --> 01:13:59.760]  .
[01:13:59.760 --> 01:14:01.050]   What
[01:14:01.050 --> 01:14:01.090]   are
[01:14:01.090 --> 01:14:01.600]   you
[01:14:01.600 --> 01:14:02.670]   doing
[01:14:02.670 --> 01:14:02.690]   now
[01:14:02.690 --> 01:14:02.850]   that
[01:14:02.850 --> 01:14:02.980]   you
[01:14:02.980 --> 01:14:03.100]  're
[01:14:03.100 --> 01:14:03.200]   so
[01:14:03.200 --> 01:14:03.470]   public
[01:14:03.470 --> 01:14:03.620]   you
[01:14:03.620 --> 01:14:03.730]   don
[01:14:03.730 --> 01:14:03.820]  't
[01:14:03.820 --> 01:14:04.040]   find
[01:14:04.040 --> 01:14:04.050]   a
[01:14:04.050 --> 01:14:04.440]   publisher
[01:14:04.440 --> 01:14:04.530]   so
[01:14:04.530 --> 01:14:04.660]   you
[01:14:04.660 --> 01:14:04.840]   just
[01:14:04.840 --> 01:14:05.150]   publish
[01:14:05.150 --> 01:14:05.510]   whatever
[01:14:05.510 --> 01:14:05.640]   you
[01:14:05.640 --> 01:14:05.860]   write
[01:14:05.860 --> 01:14:06.080]   which
[01:14:06.080 --> 01:14:06.210]   is
[01:14:06.210 --> 01:14:06.350]   what
[01:14:06.350 --> 01:14:06.480]   you
[01:14:06.480 --> 01:14:06.660]   have
[01:14:06.660 --> 01:14:06.750]   to
[01:14:06.750 --> 01:14:07.000]   go
[01:14:07.000 --> 01:14:07.060]   early
[01:14:07.060 --> 01:14:07.150]   in
[01:14:07.150 --> 01:14:07.330]   your
[01:14:07.330 --> 01:14:07.600]   career
[01:14:07.600 --> 01:14:07.730]   and
[01:14:07.730 --> 01:14:07.850]   you
[01:14:07.850 --> 01:14:08.040]   just
[01:14:08.040 --> 01:14:08.190]   can
[01:14:08.190 --> 01:14:08.300]   you
[01:14:08.300 --> 01:14:08.610]   publish
[01:14:08.610 --> 01:14:08.900]  .
[01:14:09.360 --> 01:14:09.540]  
[01:14:09.540 --> 01:14:09.580]   You
[01:14:09.580 --> 01:14:09.780]   know
[01:14:09.780 --> 01:14:09.840]   i
[01:14:09.840 --> 01:14:10.020]  've
[01:14:10.020 --> 01:14:10.360]   never
[01:14:10.360 --> 01:14:10.500]   had
[01:14:10.500 --> 01:14:10.560]   a
[01:14:10.560 --> 01:14:10.740]   pro
[01:14:10.740 --> 01:14:10.860]   in
[01:14:10.860 --> 01:14:11.040]   the
[01:14:11.040 --> 01:14:11.220]   nin
[01:14:11.220 --> 01:14:11.520]  eties
[01:14:11.520 --> 01:14:11.580]   i
[01:14:11.580 --> 01:14:11.940]   couldn
[01:14:11.940 --> 01:14:12.090]  't
[01:14:12.090 --> 01:14:12.260]   get
[01:14:12.260 --> 01:14:12.780]   published
[01:14:12.780 --> 01:14:12.960]   now
[01:14:12.960 --> 01:14:13.020]   i
[01:14:13.020 --> 01:14:13.200]   can
[01:14:13.200 --> 01:14:13.440]   just
[01:14:13.440 --> 01:14:13.680]   stop
[01:14:13.680 --> 01:14:13.880]   now
[01:14:13.880 --> 01:14:13.920]   i
[01:14:13.920 --> 01:14:14.100]   can
[01:14:14.100 --> 01:14:14.340]   even
[01:14:14.340 --> 01:14:14.580]   find
[01:14:14.580 --> 01:14:14.640]   a
[01:14:14.640 --> 01:14:15.180]   publisher
[01:14:15.180 --> 01:14:15.360]   for
[01:14:15.360 --> 01:14:15.530]   my
[01:14:15.530 --> 01:14:15.900]   fiction
[01:14:15.900 --> 01:14:16.080]   but
[01:14:16.080 --> 01:14:16.380]   there
[01:14:16.380 --> 01:14:16.540]  's
[01:14:16.540 --> 01:14:16.620]   no
[01:14:16.620 --> 01:14:16.920]   point
[01:14:16.920 --> 01:14:17.200]   they
[01:14:17.200 --> 01:14:17.340]   you
[01:14:17.340 --> 01:14:17.460]   to
[01:14:17.460 --> 01:14:17.700]   make
[01:14:17.700 --> 01:14:17.760]   a
[01:14:17.760 --> 01:14:18.270]   book
[01:14:18.270 --> 01:14:18.510]   they
[01:14:18.510 --> 01:14:19.000]   would
[01:14:19.000 --> 01:14:19.390]   edit
[01:14:19.390 --> 01:14:19.720]   it
[01:14:19.720 --> 01:14:20.040]   and
[01:14:20.040 --> 01:14:20.630]   ruin
[01:14:20.630 --> 01:14:21.150]   it
[01:14:21.150 --> 01:14:21.680]   and
[01:14:21.680 --> 01:14:21.810]   i
[01:14:21.810 --> 01:14:22.100]  've
[01:14:22.100 --> 01:14:22.540]   been
[01:14:22.540 --> 01:14:22.670]   then
[01:14:22.670 --> 01:14:22.770]   it
[01:14:22.770 --> 01:14:23.020]   would
[01:14:23.020 --> 01:14:23.200]   take
[01:14:23.200 --> 01:14:23.270]   a
[01:14:23.270 --> 01:14:23.440]   year
[01:14:23.440 --> 01:14:23.540]   to
[01:14:23.540 --> 01:14:23.880]   publish
[01:14:23.880 --> 01:14:23.980]   it
[01:14:23.980 --> 01:14:24.180]  .
[01:14:24.180 --> 01:14:24.550]   So
[01:14:24.550 --> 01:14:24.610]   they
[01:14:24.610 --> 01:14:24.900]   take
[01:14:24.900 --> 01:14:24.970]   a
[01:14:24.970 --> 01:14:25.190]   big
[01:14:25.190 --> 01:14:25.350]   of
[01:14:25.350 --> 01:14:25.610]   that
[01:14:25.610 --> 01:14:26.030]   then
[01:14:26.030 --> 01:14:26.190]   they
[01:14:26.190 --> 01:14:26.480]   take
[01:14:26.480 --> 01:14:26.550]   a
[01:14:26.550 --> 01:14:26.760]   big
[01:14:26.760 --> 01:14:27.120]   chunk
[01:14:27.120 --> 01:14:27.260]   of
[01:14:27.260 --> 01:14:27.920]   revenue
[01:14:27.920 --> 01:14:28.080]   the
[01:14:28.080 --> 01:14:28.430]   sales
[01:14:28.430 --> 01:14:29.030]   enormous
[01:14:29.030 --> 01:14:29.400]   chunk
[01:14:29.400 --> 01:14:29.550]   of
[01:14:29.550 --> 01:14:30.080]   revenue
[01:14:30.080 --> 01:14:30.150]   i
[01:14:30.150 --> 01:14:30.370]   can
[01:14:30.370 --> 01:14:30.670]   make
[01:14:30.670 --> 01:14:30.890]   any
[01:14:30.890 --> 01:14:31.260]   money
[01:14:31.260 --> 01:14:31.410]   on
[01:14:31.410 --> 01:14:32.040]   books
[01:14:32.040 --> 01:14:32.080]   you
[01:14:32.080 --> 01:14:32.370]   know
[01:14:32.370 --> 01:14:32.660]   here
[01:14:32.660 --> 01:14:32.800]  's
[01:14:32.800 --> 01:14:33.320]   another
[01:14:33.320 --> 01:14:33.840]   example
[01:14:33.840 --> 01:14:33.910]   i
[01:14:33.910 --> 01:14:34.050]  'm
[01:14:34.050 --> 01:14:34.490]   having
[01:14:34.490 --> 01:14:34.560]   a
[01:14:34.560 --> 01:14:34.930]   comic
[01:14:34.930 --> 01:14:35.440]   book
[01:14:35.440 --> 01:14:35.790]   come
[01:14:35.790 --> 01:14:36.160]   out
[01:14:36.160 --> 01:14:36.570]   in
[01:14:36.570 --> 01:14:36.630]   de
[01:14:36.630 --> 01:14:37.400]  cember
[01:14:37.400 --> 01:14:37.570]   based
[01:14:37.570 --> 01:14:37.690]   on
[01:14:37.690 --> 01:14:37.810]   my
[01:14:37.810 --> 01:14:38.060]   blog
[01:14:38.060 --> 01:14:38.280]  .
[01:14:38.380 --> 01:14:38.540]  
[01:14:38.540 --> 01:14:38.620]   So
[01:14:38.620 --> 01:14:38.780]   and
[01:14:38.780 --> 01:14:39.180]   right
[01:14:39.180 --> 01:14:39.430]   now
[01:14:39.430 --> 01:14:39.840]   where
[01:14:39.840 --> 01:14:40.250]   where
[01:14:40.250 --> 01:14:40.410]   we
[01:14:40.410 --> 01:14:40.900]  're
[01:14:40.900 --> 01:14:41.230]   writing
[01:14:41.230 --> 01:14:41.470]   out
[01:14:41.470 --> 01:14:41.710]   all
[01:14:41.710 --> 01:14:41.950]   the
[01:14:41.950 --> 01:14:42.660]   scripts
[01:14:42.660 --> 01:14:42.770]   and
[01:14:42.770 --> 01:14:42.850]   i
[01:14:42.850 --> 01:14:43.010]  'm
[01:14:43.010 --> 01:14:43.340]   very
[01:14:43.340 --> 01:14:43.670]   good
[01:14:43.670 --> 01:14:44.160]   illust
[01:14:44.160 --> 01:14:44.650]  rators
[01:14:44.650 --> 01:14:44.890]   are
[01:14:44.890 --> 01:14:45.470]   working
[01:14:45.470 --> 01:14:45.630]   on
[01:14:45.630 --> 01:14:45.870]   the
[01:14:45.870 --> 01:14:46.880]   initial
[01:14:46.880 --> 01:14:47.940]   sketches
[01:14:47.940 --> 01:14:48.090]   and
[01:14:48.090 --> 01:14:48.200]   i
[01:14:48.200 --> 01:14:48.780]   hired
[01:14:48.780 --> 01:14:48.890]   a
[01:14:48.890 --> 01:14:50.280]   professional
[01:14:50.280 --> 01:14:51.270]   company
[01:14:51.270 --> 01:14:51.520]   that
[01:14:51.520 --> 01:14:51.920]   does
[01:14:51.920 --> 01:14:52.680]   these
[01:14:52.680 --> 01:14:52.820]   kind
[01:14:52.820 --> 01:14:53.020]   of
[01:14:53.020 --> 01:14:53.540]   books
[01:14:53.540 --> 01:14:53.720]   to
[01:14:53.720 --> 01:14:53.920]   do
[01:14:53.920 --> 01:14:54.460]   it
[01:14:54.460 --> 01:14:54.490]   and
[01:14:54.490 --> 01:14:54.560]   i
[01:14:54.560 --> 01:14:54.760]  'm
[01:14:54.760 --> 01:14:55.270]   gonna
[01:14:55.270 --> 01:14:55.470]   do
[01:14:55.470 --> 01:14:55.570]   a
[01:14:55.570 --> 01:14:56.080]   comic
[01:14:56.080 --> 01:14:56.540]   book
[01:14:56.540 --> 01:14:56.690]   as
[01:14:56.690 --> 01:14:57.100]   well
[01:14:57.100 --> 01:14:57.460]  .
[01:14:57.460 --> 01:14:57.570]   Which
[01:14:57.570 --> 01:14:57.910]   in
[01:14:57.910 --> 01:14:58.320]   your
[01:14:58.320 --> 01:14:58.370]   big
[01:14:58.370 --> 01:14:58.700]   comic
[01:14:58.700 --> 01:14:58.980]   book
[01:14:58.980 --> 01:14:59.150]   fan
[01:14:59.150 --> 01:14:59.370]   you
[01:14:59.370 --> 01:14:59.600]   talk
[01:14:59.600 --> 01:14:59.950]   about
[01:14:59.950 --> 01:15:00.060]   on
[01:15:00.060 --> 01:15:00.320]   your
[01:15:00.320 --> 01:15:00.580]   blog
[01:15:00.580 --> 01:15:00.910]   right
[01:15:00.910 --> 01:15:01.060]   so
[01:15:01.060 --> 01:15:01.300]   this
[01:15:01.300 --> 01:15:01.440]   is
[01:15:01.440 --> 01:15:01.950]   really
[01:15:01.950 --> 01:15:02.010]   fit
[01:15:02.010 --> 01:15:02.210]   you
[01:15:02.210 --> 01:15:02.480]  .
[01:15:02.480 --> 01:15:03.070]   Yeah
[01:15:03.070 --> 01:15:03.170]   so
[01:15:03.170 --> 01:15:03.620]   this
[01:15:03.620 --> 01:15:04.110]   will
[01:15:04.110 --> 01:15:04.470]   fit
[01:15:04.470 --> 01:15:04.780]  .
[01:15:05.800 --> 01:15:06.040]  
[01:15:06.040 --> 01:15:06.320]   Okay
[01:15:06.320 --> 01:15:06.580]   it
[01:15:06.580 --> 01:15:06.840]  's
[01:15:06.840 --> 01:15:07.380]   okay
[01:15:07.380 --> 01:15:07.620]   we
[01:15:07.620 --> 01:15:08.140]   talk
[01:15:08.140 --> 01:15:08.830]   about
[01:15:08.830 --> 01:15:09.310]   self
[01:15:09.310 --> 01:15:10.730]   publishing
[01:15:10.730 --> 01:15:10.730]   a
[01:15:10.730 --> 01:15:10.980]   book
[01:15:10.980 --> 01:15:11.530]   i
[01:15:11.530 --> 01:15:11.990]   mean
[01:15:11.990 --> 01:15:12.170]   do
[01:15:12.170 --> 01:15:12.730]   you
[01:15:12.730 --> 01:15:12.830]   work
[01:15:12.830 --> 01:15:13.090]   with
[01:15:13.090 --> 01:15:13.350]   anyone
[01:15:13.350 --> 01:15:13.560]   else
[01:15:13.560 --> 01:15:13.660]   to
[01:15:13.660 --> 01:15:13.870]   have
[01:15:13.870 --> 01:15:13.970]   an
[01:15:13.970 --> 01:15:14.280]   editor
[01:15:14.280 --> 01:15:14.490]   that
[01:15:14.490 --> 01:15:14.640]   you
[01:15:14.640 --> 01:15:14.850]   work
[01:15:14.850 --> 01:15:15.060]   with
[01:15:15.060 --> 01:15:15.480]   somebody
[01:15:15.480 --> 01:15:15.690]   does
[01:15:15.690 --> 01:15:16.000]   layout
[01:15:16.000 --> 01:15:16.050]   i
[01:15:16.050 --> 01:15:16.270]   mean
[01:15:16.270 --> 01:15:16.410]   how
[01:15:16.410 --> 01:15:16.620]   much
[01:15:16.620 --> 01:15:16.720]   of
[01:15:16.720 --> 01:15:16.770]   a
[01:15:16.770 --> 01:15:16.870]   do
[01:15:16.870 --> 01:15:17.290]   yourself
[01:15:17.290 --> 01:15:17.440]   and
[01:15:17.440 --> 01:15:17.650]   much
[01:15:17.650 --> 01:15:17.800]   you
[01:15:17.800 --> 01:15:18.010]   have
[01:15:18.010 --> 01:15:18.210]   to
[01:15:18.210 --> 01:15:18.320]   outs
[01:15:18.320 --> 01:15:18.580]  ource
[01:15:18.580 --> 01:15:18.700]   to
[01:15:18.700 --> 01:15:18.940]   other
[01:15:18.940 --> 01:15:19.250]   people
[01:15:19.250 --> 01:15:19.560]  .
[01:15:19.560 --> 01:15:20.010]   I
[01:15:20.010 --> 01:15:20.040]   just
[01:15:20.040 --> 01:15:20.430]   want
[01:15:20.430 --> 01:15:20.620]   to
[01:15:20.620 --> 01:15:20.810]   do
[01:15:20.810 --> 01:15:21.100]   the
[01:15:21.100 --> 01:15:21.590]   whole
[01:15:21.590 --> 01:15:22.080]   thing
[01:15:22.080 --> 01:15:22.670]   myself
[01:15:22.670 --> 01:15:22.860]   so
[01:15:22.860 --> 01:15:23.350]   every
[01:15:23.350 --> 01:15:23.850]   gramm
[01:15:23.850 --> 01:15:24.030]  at
[01:15:24.030 --> 01:15:24.420]  ical
[01:15:24.420 --> 01:15:24.910]   error
[01:15:24.910 --> 01:15:25.100]   is
[01:15:25.100 --> 01:15:25.290]   my
[01:15:25.290 --> 01:15:26.090]   fault
[01:15:26.090 --> 01:15:27.580]   i
[01:15:27.580 --> 01:15:28.000]   figured
[01:15:28.000 --> 01:15:28.340]   out
[01:15:28.340 --> 01:15:28.580]   the
[01:15:28.580 --> 01:15:29.110]   cover
[01:15:29.110 --> 01:15:29.160]   i
[01:15:29.160 --> 01:15:29.280]   put
[01:15:29.280 --> 01:15:29.380]   it
[01:15:29.380 --> 01:15:29.550]   all
[01:15:29.550 --> 01:15:29.940]   together
[01:15:29.940 --> 01:15:29.990]   i
[01:15:29.990 --> 01:15:30.140]   had
[01:15:30.140 --> 01:15:30.190]   a
[01:15:30.190 --> 01:15:30.510]   little
[01:15:30.510 --> 01:15:30.650]   bit
[01:15:30.650 --> 01:15:30.750]   of
[01:15:30.750 --> 01:15:30.990]   help
[01:15:30.990 --> 01:15:31.120]  ,
[01:15:31.180 --> 01:15:31.450]  
[01:15:31.450 --> 01:15:31.530]   from
[01:15:31.530 --> 01:15:31.700]   my
[01:15:31.700 --> 01:15:32.050]   wife
[01:15:32.050 --> 01:15:32.310]   who
[01:15:32.310 --> 01:15:32.660]   also
[01:15:32.660 --> 01:15:32.820]   by
[01:15:32.820 --> 01:15:33.080]   the
[01:15:33.080 --> 01:15:33.360]   way
[01:15:33.360 --> 01:15:33.700]   just
[01:15:33.700 --> 01:15:34.520]   publish
[01:15:34.520 --> 01:15:34.580]   the
[01:15:34.580 --> 01:15:34.930]   book
[01:15:34.930 --> 01:15:35.100]   in
[01:15:35.100 --> 01:15:35.450]   this
[01:15:35.450 --> 01:15:35.890]   using
[01:15:35.890 --> 01:15:36.150]   the
[01:15:36.150 --> 01:15:36.500]   same
[01:15:36.500 --> 01:15:37.450]   technique
[01:15:37.450 --> 01:15:37.560]   cla
[01:15:37.560 --> 01:15:37.730]  ud
[01:15:37.730 --> 01:15:37.900]  ia
[01:15:37.900 --> 01:15:38.160]   out
[01:15:38.160 --> 01:15:38.330]   to
[01:15:38.330 --> 01:15:38.770]   share
[01:15:38.770 --> 01:15:39.120]   time
[01:15:39.120 --> 01:15:39.650]   amazon
[01:15:39.650 --> 01:15:40.090]   right
[01:15:40.090 --> 01:15:40.350]   now
[01:15:40.350 --> 01:15:40.700]   nice
[01:15:40.700 --> 01:15:41.220]  .
[01:15:41.220 --> 01:15:41.630]   Her
[01:15:41.630 --> 01:15:41.790]   book
[01:15:41.790 --> 01:15:42.440]   actually
[01:15:42.440 --> 01:15:42.760]   much
[01:15:42.760 --> 01:15:43.260]   better
[01:15:43.260 --> 01:15:43.590]   than
[01:15:43.590 --> 01:15:43.920]   mine
[01:15:43.920 --> 01:15:44.080]   it
[01:15:44.080 --> 01:15:44.230]  's
[01:15:44.230 --> 01:15:44.520]  .
[01:15:44.520 --> 01:15:45.150]   Twenty
[01:15:45.150 --> 01:15:45.470]   one
[01:15:45.470 --> 01:15:45.880]   ways
[01:15:45.880 --> 01:15:46.090]   to
[01:15:46.090 --> 01:15:46.820]   benefit
[01:15:46.820 --> 01:15:47.240]   from
[01:15:47.240 --> 01:15:47.920]   having
[01:15:47.920 --> 01:15:48.080]   an
[01:15:48.080 --> 01:15:48.390]   est
[01:15:48.390 --> 01:15:48.810]  anga
[01:15:48.810 --> 01:15:49.230]   yoga
[01:15:49.230 --> 01:15:50.070]   practice
[01:15:50.070 --> 01:15:50.770]   and
[01:15:50.770 --> 01:15:51.430]   incredibly
[01:15:51.430 --> 01:15:52.150]   helpful
[01:15:52.150 --> 01:15:52.540]  .
[01:15:52.740 --> 01:15:52.980]  
[01:15:52.980 --> 01:15:53.000]   And
[01:15:53.000 --> 01:15:53.260]   she
[01:15:53.260 --> 01:15:53.430]  's
[01:15:53.430 --> 01:15:53.690]   got
[01:15:53.690 --> 01:15:53.770]   a
[01:15:53.770 --> 01:15:54.260]   very
[01:15:54.260 --> 01:15:55.000]   particular
[01:15:55.000 --> 01:15:55.260]   net
[01:15:55.260 --> 01:15:55.700]   right
[01:15:55.700 --> 01:15:56.140]   there
[01:15:56.140 --> 01:15:56.400]   yes
[01:15:56.400 --> 01:15:56.750]   that
[01:15:56.750 --> 01:15:56.920]  's
[01:15:56.920 --> 01:15:57.180]   the
[01:15:57.180 --> 01:15:57.800]   problem
[01:15:57.800 --> 01:15:57.880]   i
[01:15:57.880 --> 01:15:58.230]   have
[01:15:58.230 --> 01:15:58.400]   as
[01:15:58.400 --> 01:15:59.020]   opposed
[01:15:59.020 --> 01:15:59.240]   to
[01:15:59.240 --> 01:15:59.450]   her
[01:15:59.450 --> 01:15:59.840]  .
[01:15:59.840 --> 01:16:00.300]   Top
[01:16:00.300 --> 01:16:00.340]  ic
[01:16:00.340 --> 01:16:00.640]   she
[01:16:00.640 --> 01:16:00.940]   can
[01:16:00.940 --> 01:16:01.350]   pick
[01:16:01.350 --> 01:16:02.190]   anything
[01:16:02.190 --> 01:16:02.670]   about
[01:16:02.670 --> 01:16:03.150]   yoga
[01:16:03.150 --> 01:16:03.380]   and
[01:16:03.380 --> 01:16:03.890]   write
[01:16:03.890 --> 01:16:04.410]   about
[01:16:04.410 --> 01:16:04.820]   it
[01:16:04.820 --> 01:16:04.860]   and
[01:16:04.860 --> 01:16:05.050]   it
[01:16:05.050 --> 01:16:05.330]   doesn
[01:16:05.330 --> 01:16:05.460]  't
[01:16:05.460 --> 01:16:05.730]   even
[01:16:05.730 --> 01:16:06.300]   matter
[01:16:06.300 --> 01:16:06.980]   if
[01:16:06.980 --> 01:16:07.230]   the
[01:16:07.230 --> 01:16:07.800]   quality
[01:16:07.800 --> 01:16:08.010]   of
[01:16:08.010 --> 01:16:08.400]   the
[01:16:08.400 --> 01:16:09.050]   writing
[01:16:09.050 --> 01:16:09.260]   is
[01:16:09.260 --> 01:16:09.680]   high
[01:16:09.680 --> 01:16:09.890]   or
[01:16:09.890 --> 01:16:10.360]   low
[01:16:10.360 --> 01:16:10.510]   like
[01:16:10.510 --> 01:16:10.640]   if
[01:16:10.640 --> 01:16:10.770]   it
[01:16:10.770 --> 01:16:11.040]   fits
[01:16:11.040 --> 01:16:11.240]   her
[01:16:11.240 --> 01:16:11.400]  ,
[01:16:11.400 --> 01:16:11.840]   match
[01:16:11.840 --> 01:16:12.100]   and
[01:16:12.100 --> 01:16:12.630]   brings
[01:16:12.630 --> 01:16:12.800]   up
[01:16:12.800 --> 01:16:13.680]   important
[01:16:13.680 --> 01:16:14.030]   ideas
[01:16:14.030 --> 01:16:14.290]   and
[01:16:14.290 --> 01:16:14.970]   topics
[01:16:14.970 --> 01:16:15.170]   then
[01:16:15.170 --> 01:16:15.480]  .
[01:16:15.660 --> 01:16:15.800]  
[01:16:15.800 --> 01:16:15.890]   It
[01:16:15.890 --> 01:16:15.940]  's
[01:16:15.940 --> 01:16:16.040]   a
[01:16:16.040 --> 01:16:16.300]   good
[01:16:16.300 --> 01:16:16.670]   post
[01:16:16.670 --> 01:16:16.810]   for
[01:16:16.810 --> 01:16:16.950]   me
[01:16:16.950 --> 01:16:17.130]   i
[01:16:17.130 --> 01:16:17.310]   sort
[01:16:17.310 --> 01:16:17.450]   of
[01:16:17.450 --> 01:16:17.740]   feel
[01:16:17.740 --> 01:16:18.030]   like
[01:16:18.030 --> 01:16:18.170]   it
[01:16:18.170 --> 01:16:18.310]  's
[01:16:18.310 --> 01:16:18.380]   a
[01:16:18.380 --> 01:16:18.750]   good
[01:16:18.750 --> 01:16:18.950]   post
[01:16:18.950 --> 01:16:19.090]   if
[01:16:19.090 --> 01:16:19.500]   the
[01:16:19.500 --> 01:16:19.690]   topic
[01:16:19.690 --> 01:16:19.830]   is
[01:16:19.830 --> 01:16:20.640]   interesting
[01:16:20.640 --> 01:16:20.860]   and
[01:16:20.860 --> 01:16:21.080]   the
[01:16:21.080 --> 01:16:21.600]   writing
[01:16:21.600 --> 01:16:21.820]   has
[01:16:21.820 --> 01:16:21.960]   to
[01:16:21.960 --> 01:16:22.460]   be
[01:16:22.460 --> 01:16:22.610]   a
[01:16:22.610 --> 01:16:23.980]   plus
[01:16:23.980 --> 01:16:24.080]   so
[01:16:24.080 --> 01:16:24.200]   i
[01:16:24.200 --> 01:16:24.800]   might
[01:16:24.800 --> 01:16:25.310]   talk
[01:16:25.310 --> 01:16:25.520]   my
[01:16:25.520 --> 01:16:25.760]   my
[01:16:25.760 --> 01:16:26.240]   blog
[01:16:26.240 --> 01:16:26.990]   almost
[01:16:26.990 --> 01:16:27.320]   too
[01:16:27.320 --> 01:16:28.180]   broad
[01:16:28.180 --> 01:16:28.770]   but
[01:16:28.770 --> 01:16:28.820]   it
[01:16:28.820 --> 01:16:28.880]  's
[01:16:28.880 --> 01:16:29.230]   always
[01:16:29.230 --> 01:16:29.340]   an
[01:16:29.340 --> 01:16:29.630]   issue
[01:16:29.630 --> 01:16:29.680]   i
[01:16:29.680 --> 01:16:29.790]  'm
[01:16:29.790 --> 01:16:30.020]   kind
[01:16:30.020 --> 01:16:30.130]   of
[01:16:30.130 --> 01:16:30.720]   personally
[01:16:30.720 --> 01:16:31.250]   grappling
[01:16:31.250 --> 01:16:31.480]   with
[01:16:31.480 --> 01:16:31.740]  .
[01:16:31.740 --> 01:16:32.150]   What
[01:16:32.150 --> 01:16:32.230]   is
[01:16:32.230 --> 01:16:32.540]   your
[01:16:32.540 --> 01:16:32.860]   very
[01:16:32.860 --> 01:16:33.220]   good
[01:16:33.220 --> 01:16:33.500]   next
[01:16:33.500 --> 01:16:33.980]   driven
[01:16:33.980 --> 01:16:34.060]   a
[01:16:34.060 --> 01:16:34.440]   book
[01:16:34.440 --> 01:16:34.640]   and
[01:16:34.640 --> 01:16:34.940]   blog
[01:16:34.940 --> 01:16:35.220]  .
[01:16:35.220 --> 01:16:35.880]   What
[01:16:35.880 --> 01:16:35.930]   kind
[01:16:35.930 --> 01:16:36.040]   of
[01:16:36.040 --> 01:16:36.210]   a
[01:16:36.210 --> 01:16:36.400]   how
[01:16:36.400 --> 01:16:36.690]   many
[01:16:36.690 --> 01:16:36.930]   are
[01:16:36.930 --> 01:16:37.170]   how
[01:16:37.170 --> 01:16:37.490]   many
[01:16:37.490 --> 01:16:37.910]   sales
[01:16:37.910 --> 01:16:38.150]   you
[01:16:38.150 --> 01:16:38.640]   hoping
[01:16:38.640 --> 01:16:38.800]   to
[01:16:38.800 --> 01:16:39.210]   reach
[01:16:39.210 --> 01:16:39.450]   you
[01:16:39.450 --> 01:16:39.780]   have
[01:16:39.780 --> 01:16:40.020]   any
[01:16:40.020 --> 01:16:40.430]   goals
[01:16:40.430 --> 01:16:40.670]   are
[01:16:40.670 --> 01:16:40.830]   in
[01:16:40.830 --> 01:16:41.580]   estimates
[01:16:41.580 --> 01:16:41.930]   what
[01:16:41.930 --> 01:16:42.140]   you
[01:16:42.140 --> 01:16:42.550]   think
[01:16:42.550 --> 01:16:42.790]   you
[01:16:42.790 --> 01:16:43.030]   can
[01:16:43.030 --> 01:16:43.190]   do
[01:16:43.190 --> 01:16:43.520]   with
[01:16:43.520 --> 01:16:43.970]   your
[01:16:43.970 --> 01:16:44.260]   first
[01:16:44.260 --> 01:16:44.680]  .
[01:16:44.860 --> 01:16:45.080]  
[01:16:45.080 --> 01:16:45.140]   What
[01:16:45.140 --> 01:16:45.280]   is
[01:16:45.280 --> 01:16:45.680]   first
[01:16:45.680 --> 01:16:45.840]   one
[01:16:45.840 --> 01:16:45.910]   i
[01:16:45.910 --> 01:16:46.050]  'm
[01:16:46.050 --> 01:16:46.350]   not
[01:16:46.350 --> 01:16:46.680]   trying
[01:16:46.680 --> 01:16:46.820]   to
[01:16:46.820 --> 01:16:46.960]   be
[01:16:46.960 --> 01:16:47.380]   overly
[01:16:47.380 --> 01:16:48.080]   ambitious
[01:16:48.080 --> 01:16:48.100]   i
[01:16:48.100 --> 01:16:48.220]  'm
[01:16:48.220 --> 01:16:48.640]   aiming
[01:16:48.640 --> 01:16:48.850]   for
[01:16:48.850 --> 01:16:49.130]   like
[01:16:49.130 --> 01:16:49.550]   twenty
[01:16:49.550 --> 01:16:49.690]   or
[01:16:49.690 --> 01:16:50.110]   thirty
[01:16:50.110 --> 01:16:50.940]   thousand
[01:16:50.940 --> 01:16:50.950]   and
[01:16:50.950 --> 01:16:51.200]   that
[01:16:51.200 --> 01:16:51.530]   would
[01:16:51.530 --> 01:16:51.660]   be
[01:16:51.660 --> 01:16:51.790]   my
[01:16:51.790 --> 01:16:52.070]   best
[01:16:52.070 --> 01:16:52.510]   selling
[01:16:52.510 --> 01:16:52.780]   book
[01:16:52.780 --> 01:16:53.100]   which
[01:16:53.100 --> 01:16:53.230]   is
[01:16:53.230 --> 01:16:53.610]   about
[01:16:53.610 --> 01:16:54.090]   fourteen
[01:16:54.090 --> 01:16:54.620]   thousand
[01:16:54.620 --> 01:16:55.020]   copies
[01:16:55.020 --> 01:16:55.300]  .
