
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.790]   Join
[01:09:50.490 --> 01:09:50.640]  .
[01:09:50.640 --> 01:09:50.690]   -
[01:09:50.690 --> 01:09:50.920]   It
[01:09:50.920 --> 01:09:51.140]   scales
[01:09:51.140 --> 01:09:51.560]   better
[01:09:51.560 --> 01:09:51.610]   as
[01:09:51.610 --> 01:09:51.820]   well
[01:09:51.820 --> 01:09:51.930]  ,
[01:09:51.930 --> 01:09:52.380]   because
[01:09:52.380 --> 01:09:52.560]   then
[01:09:52.560 --> 01:09:52.850]   those
[01:09:52.850 --> 01:09:53.180]   people
[01:09:53.180 --> 01:09:53.610]  ...
[01:09:53.610 --> 01:09:53.870]   It
[01:09:53.870 --> 01:09:53.980]  's
[01:09:53.980 --> 01:09:54.050]   kind
[01:09:54.050 --> 01:09:54.100]   of
[01:09:54.100 --> 01:09:54.320]   like
[01:09:54.320 --> 01:09:54.920]   Kickstarter
[01:09:54.920 --> 01:09:55.040]  ,
[01:09:55.040 --> 01:09:55.600]   right
[01:09:55.600 --> 01:09:55.600]  ?
[01:09:55.600 --> 01:09:55.780]   So
[01:09:55.780 --> 01:09:55.970]  ,
[01:09:55.970 --> 01:09:56.140]   if
[01:09:56.140 --> 01:09:56.420]   you
[01:09:56.420 --> 01:09:56.800]   look
[01:09:56.800 --> 01:09:56.970]   at
[01:09:56.970 --> 01:09:57.990]   Kickstarter
[01:09:57.990 --> 01:09:58.370]  ,
[01:09:58.370 --> 01:09:58.550]   there
[01:09:58.550 --> 01:09:58.670]  's
[01:09:58.670 --> 01:09:59.230]   thousands
[01:09:59.230 --> 01:09:59.410]   and
[01:09:59.410 --> 01:10:00.000]   thousands
[01:10:00.000 --> 01:10:00.260]   of
[01:10:00.260 --> 01:10:00.450]   people
[01:10:00.450 --> 01:10:00.580]   trying
[01:10:00.580 --> 01:10:00.720]   to
[01:10:00.720 --> 01:10:00.880]   do
[01:10:00.880 --> 01:10:01.120]   stuff
[01:10:01.120 --> 01:10:01.280]   on
[01:10:01.280 --> 01:10:01.660]   there
[01:10:01.660 --> 01:10:01.700]  .
[01:10:01.700 --> 01:10:01.800]   But
[01:10:01.800 --> 01:10:02.130]   there
[01:10:02.130 --> 01:10:02.140]  's
[01:10:02.140 --> 01:10:02.310]   like
[01:10:02.310 --> 01:10:02.590]   three
[01:10:02.590 --> 01:10:02.720]   or
[01:10:02.720 --> 01:10:02.840]   four
[01:10:02.840 --> 01:10:02.930]   or
[01:10:02.930 --> 01:10:03.120]   five
[01:10:03.120 --> 01:10:03.410]   people
[01:10:03.410 --> 01:10:03.670]   who
[01:10:03.670 --> 01:10:03.690]   are
[01:10:03.690 --> 01:10:03.930]   doing
[01:10:03.930 --> 01:10:04.220]   really
[01:10:04.220 --> 01:10:04.410]   well
[01:10:04.410 --> 01:10:04.640]  ,
[01:10:04.640 --> 01:10:04.720]   who
[01:10:04.720 --> 01:10:04.800]   are
[01:10:04.800 --> 01:10:05.200]   putting
[01:10:05.200 --> 01:10:05.390]   lots
[01:10:05.390 --> 01:10:05.480]   of
[01:10:05.480 --> 01:10:05.840]   effort
[01:10:05.840 --> 01:10:05.860]   in
[01:10:05.860 --> 01:10:06.000]   and
[01:10:06.000 --> 01:10:06.140]   are
[01:10:06.140 --> 01:10:06.480]   raising
[01:10:06.480 --> 01:10:06.670]   huge
[01:10:06.670 --> 01:10:07.010]   amounts
[01:10:07.010 --> 01:10:07.110]   of
[01:10:07.110 --> 01:10:07.340]   money
[01:10:07.340 --> 01:10:07.480]  .
[01:10:07.480 --> 01:10:07.620]   The
[01:10:07.620 --> 01:10:07.840]   same
[01:10:07.840 --> 01:10:08.050]   thing
[01:10:08.050 --> 01:10:08.400]   could
[01:10:08.400 --> 01:10:08.630]   happen
[01:10:08.630 --> 01:10:08.800]   with
[01:10:08.800 --> 01:10:08.920]   App
[01:10:08.920 --> 01:10:09.050]  ign
[01:10:09.050 --> 01:10:09.160]  ite
[01:10:09.160 --> 01:10:09.280]  .
[01:10:09.280 --> 01:10:09.280]  
[01:10:09.280 --> 01:10:09.440]   You
[01:10:09.440 --> 01:10:09.700]   could
[01:10:09.700 --> 01:10:09.910]   have
[01:10:09.910 --> 01:10:10.170]   like
[01:10:10.170 --> 01:10:10.180]   a
[01:10:10.180 --> 01:10:10.600]   thousand
[01:10:10.600 --> 01:10:10.900]   people
[01:10:10.900 --> 01:10:11.320]   building
[01:10:11.320 --> 01:10:11.650]   apps
[01:10:11.650 --> 01:10:11.680]  ,
[01:10:11.680 --> 01:10:11.940]   but
[01:10:11.940 --> 01:10:12.310]   you
[01:10:12.310 --> 01:10:12.470]   only
[01:10:12.470 --> 01:10:12.800]   need
[01:10:12.800 --> 01:10:13.130]   like
[01:10:13.130 --> 01:10:13.200]   two
[01:10:13.200 --> 01:10:13.290]   or
[01:10:13.290 --> 01:10:13.520]   three
[01:10:13.520 --> 01:10:14.320]   people
[01:10:14.320 --> 01:10:14.480]   to
[01:10:14.480 --> 01:10:14.750]   really
[01:10:14.750 --> 01:10:14.980]   make
[01:10:14.980 --> 01:10:15.070]   it
[01:10:15.070 --> 01:10:15.280]   who
[01:10:15.280 --> 01:10:15.410]  've
[01:10:15.410 --> 01:10:15.550]   got
[01:10:15.550 --> 01:10:15.750]   the
[01:10:15.750 --> 01:10:16.030]   energy
[01:10:16.030 --> 01:10:16.240]  .
[01:10:16.240 --> 01:10:16.780]   And
[01:10:16.780 --> 01:10:16.890]   then
[01:10:16.890 --> 01:10:17.260]   that
[01:10:17.260 --> 01:10:17.450]  's
[01:10:17.450 --> 01:10:17.920]   it
[01:10:17.920 --> 01:10:18.060]  .
[01:10:18.060 --> 01:10:18.090]   And
[01:10:18.090 --> 01:10:18.250]   that
[01:10:18.250 --> 01:10:18.330]  's
[01:10:18.330 --> 01:10:18.520]   the
[01:10:18.520 --> 01:10:18.730]   level
[01:10:18.730 --> 01:10:18.800]   of
[01:10:18.800 --> 01:10:19.120]   energy
[01:10:19.120 --> 01:10:19.200]   that
[01:10:19.200 --> 01:10:19.360]   you
[01:10:19.360 --> 01:10:19.630]   would
[01:10:19.630 --> 01:10:19.780]   need
[01:10:19.780 --> 01:10:19.910]   to
[01:10:19.910 --> 01:10:20.000]   put
[01:10:20.000 --> 01:10:20.190]   into
[01:10:20.190 --> 01:10:20.340]   your
[01:10:20.340 --> 01:10:20.460]   own
[01:10:20.460 --> 01:10:20.740]   apps
[01:10:20.740 --> 01:10:20.780]  .
[01:10:20.780 --> 01:10:21.000]   But
[01:10:21.000 --> 01:10:21.130]   if
[01:10:21.130 --> 01:10:21.200]   you
[01:10:21.200 --> 01:10:21.260]  're
[01:10:21.260 --> 01:10:21.570]   putting
[01:10:21.570 --> 01:10:21.750]   that
[01:10:21.750 --> 01:10:22.010]   energy
[01:10:22.010 --> 01:10:22.100]   in
[01:10:22.100 --> 01:10:22.240]  ,
[01:10:22.240 --> 01:10:22.640]   how
[01:10:22.640 --> 01:10:23.340]   could
[01:10:23.340 --> 01:10:23.780]   you
[01:10:23.780 --> 01:10:23.920]   put
[01:10:23.920 --> 01:10:24.530]   it
[01:10:24.530 --> 01:10:24.800]   in
[01:10:24.800 --> 01:10:24.980]   and
[01:10:24.980 --> 01:10:25.220]   then
[01:10:25.220 --> 01:10:25.460]   also
[01:10:25.460 --> 01:10:25.640]   put
[01:10:25.640 --> 01:10:25.760]   it
[01:10:25.760 --> 01:10:26.000]   into
[01:10:26.000 --> 01:10:26.180]   App
[01:10:26.180 --> 01:10:26.510]  ign
[01:10:26.510 --> 01:10:26.520]  ite
[01:10:26.520 --> 01:10:26.720]  ?
[01:10:26.720 --> 01:10:26.740]   -
[01:10:26.740 --> 01:10:26.870]   Right
[01:10:26.870 --> 01:10:26.960]  .
[01:10:26.960 --> 01:10:27.090]   It
[01:10:27.090 --> 01:10:27.420]   would
[01:10:27.420 --> 01:10:28.080]   definitely
[01:10:28.080 --> 01:10:28.370]   pull
[01:10:28.370 --> 01:10:28.670]   focus
[01:10:28.670 --> 01:10:28.880]  .
[01:10:28.880 --> 01:10:29.120]   And
[01:10:29.120 --> 01:10:29.340]   I
[01:10:29.340 --> 01:10:30.010]   don
[01:10:30.010 --> 01:10:30.930]  't
[01:10:30.930 --> 01:10:31.360]   mean
[01:10:31.360 --> 01:10:31.790]   to
[01:10:31.790 --> 01:10:32.870]   stay
[01:10:32.870 --> 01:10:32.880]   this
[01:10:32.880 --> 01:10:33.040]   long
[01:10:33.040 --> 01:10:33.120]   on
[01:10:33.120 --> 01:10:33.200]   the
[01:10:33.200 --> 01:10:33.310]   topic
[01:10:33.310 --> 01:10:33.360]  ,
[01:10:33.360 --> 01:10:33.450]   but
[01:10:33.450 --> 01:10:33.480]   I
[01:10:33.480 --> 01:10:33.570]  'll
[01:10:33.570 --> 01:10:33.690]   just
[01:10:33.690 --> 01:10:33.780]   say
[01:10:33.780 --> 01:10:33.870]   one
[01:10:33.870 --> 01:10:33.990]   last
[01:10:33.990 --> 01:10:34.200]   thing
[01:10:34.200 --> 01:10:34.240]  .
[01:10:34.240 --> 01:10:34.400]   -
[01:10:34.400 --> 01:10:35.210]   Keith
[01:10:35.210 --> 01:10:35.510]  's
[01:10:35.510 --> 01:10:36.150]   show
[01:10:36.150 --> 01:10:36.640]  .
[01:10:36.640 --> 01:10:36.700]   -
[01:10:36.700 --> 01:10:36.940]   Yeah
[01:10:36.940 --> 01:10:37.050]  ,
[01:10:37.050 --> 01:10:37.110]   I
[01:10:37.110 --> 01:10:37.350]   know
[01:10:37.350 --> 01:10:37.520]  .
[01:10:37.520 --> 01:10:37.970]   Sorry
[01:10:37.970 --> 01:10:38.100]   about
[01:10:38.100 --> 01:10:38.340]   that
[01:10:38.340 --> 01:10:38.560]  .
[01:10:38.560 --> 01:10:38.560]  
[01:10:38.560 --> 01:10:38.600]   -
[01:10:38.600 --> 01:10:38.730]   Hey
[01:10:38.730 --> 01:10:38.810]  ,
[01:10:38.810 --> 01:10:38.940]   you
[01:10:38.940 --> 01:10:39.130]  're
[01:10:39.130 --> 01:10:39.510]   passionate
[01:10:39.510 --> 01:10:39.730]   about
[01:10:39.730 --> 01:10:39.820]   it
[01:10:39.820 --> 01:10:40.000]  .
[01:10:40.000 --> 01:10:40.070]   It
[01:10:40.070 --> 01:10:40.210]  's
[01:10:40.210 --> 01:10:40.370]   cool
[01:10:40.370 --> 01:10:40.480]  .
[01:10:40.480 --> 01:10:40.560]   And
[01:10:40.560 --> 01:10:40.630]   I
[01:10:40.630 --> 01:10:40.800]   didn
[01:10:40.800 --> 01:10:40.880]  't
[01:10:40.880 --> 01:10:41.040]   know
[01:10:41.040 --> 01:10:41.240]   about
[01:10:41.240 --> 01:10:41.520]   this
[01:10:41.520 --> 01:10:41.680]   product
[01:10:41.680 --> 01:10:41.760]  .
[01:10:41.760 --> 01:10:41.900]   It
[01:10:41.900 --> 01:10:41.920]  's
[01:10:41.920 --> 01:10:42.090]   kind
[01:10:42.090 --> 01:10:42.180]   of
[01:10:42.180 --> 01:10:42.460]   awesome
[01:10:42.460 --> 01:10:42.800]   sounding
[01:10:42.800 --> 01:10:42.960]  .
[01:10:42.960 --> 01:10:43.010]   -
[01:10:43.010 --> 01:10:43.300]   Well
[01:10:43.300 --> 01:10:43.390]  ,
[01:10:43.390 --> 01:10:43.590]   thanks
[01:10:43.590 --> 01:10:43.760]  .
[01:10:43.760 --> 01:10:44.000]   Yeah
[01:10:44.000 --> 01:10:44.180]  .
[01:10:44.180 --> 01:10:44.300]   So
[01:10:44.300 --> 01:10:44.420]  ,
[01:10:44.420 --> 01:10:44.660]   well
[01:10:44.660 --> 01:10:44.800]  ,
[01:10:44.800 --> 01:10:44.990]   hey
[01:10:44.990 --> 01:10:45.120]  ,
[01:10:45.120 --> 01:10:45.200]   I
[01:10:45.200 --> 01:10:45.250]  'm
[01:10:45.250 --> 01:10:45.640]   looking
[01:10:45.640 --> 01:10:45.800]   for
[01:10:45.800 --> 01:10:45.840]   a
[01:10:45.840 --> 01:10:46.010]   few
[01:10:46.010 --> 01:10:46.320]   beta
[01:10:46.320 --> 01:10:46.500]   test
[01:10:46.500 --> 01:10:46.640]  ers
[01:10:46.640 --> 01:10:46.800]   or
[01:10:46.800 --> 01:10:47.120]   hourly
[01:10:47.120 --> 01:10:47.430]   alpha
[01:10:47.430 --> 01:10:47.560]   test
[01:10:47.560 --> 01:10:47.650]  ers
[01:10:47.650 --> 01:10:47.760]  .
[01:10:47.760 --> 01:10:47.850]   So
[01:10:47.850 --> 01:10:47.940]  ,
[01:10:47.940 --> 01:10:48.230]   maybe
[01:10:48.230 --> 01:10:48.270]   we
[01:10:48.270 --> 01:10:48.560]   should
[01:10:48.560 --> 01:10:48.750]   talk
[01:10:48.750 --> 01:10:49.040]   after
[01:10:49.040 --> 01:10:49.130]   the
[01:10:49.130 --> 01:10:49.320]   show
[01:10:49.320 --> 01:10:49.520]  .
[01:10:49.520 --> 01:10:51.440]   But
[01:10:51.440 --> 01:10:51.930]   the
[01:10:51.930 --> 01:10:53.050]   thing
[01:10:53.050 --> 01:10:53.250]   was
[01:10:53.250 --> 01:10:53.600]  ,
[01:10:53.600 --> 01:10:53.660]   is
[01:10:53.660 --> 01:10:53.780]   that
[01:10:53.780 --> 01:10:53.840]  ,
[01:10:53.840 --> 01:10:53.950]   for
[01:10:53.950 --> 01:10:54.240]   instance
[01:10:54.240 --> 01:10:54.320]  ,
[01:10:54.320 --> 01:10:54.370]   I
[01:10:54.370 --> 01:10:54.540]   have
[01:10:54.540 --> 01:10:54.580]   a
[01:10:54.580 --> 01:10:55.050]   consulting
[01:10:55.050 --> 01:10:55.340]   project
[01:10:55.340 --> 01:10:55.560]   where
[01:10:55.560 --> 01:10:55.600]   I
[01:10:55.600 --> 01:10:55.690]  'm
[01:10:55.690 --> 01:10:56.080]   building
[01:10:56.080 --> 01:10:56.200]   a
[01:10:56.200 --> 01:10:56.940]   pretty
[01:10:56.940 --> 01:10:58.670]   sophisticated
[01:10:58.670 --> 01:10:58.890]   modern
[01:10:58.890 --> 01:10:59.120]   web
[01:10:59.120 --> 01:10:59.680]   application
[01:10:59.680 --> 01:10:59.840]   with
[01:10:59.840 --> 01:11:00.050]   all
[01:11:00.050 --> 01:11:00.260]   the
[01:11:00.260 --> 01:11:00.540]   cool
[01:11:00.540 --> 01:11:01.020]   social
[01:11:01.020 --> 01:11:01.310]   stuff
[01:11:01.310 --> 01:11:01.450]  ,
[01:11:01.450 --> 01:11:01.940]   ratings
[01:11:01.940 --> 01:11:02.150]   and
[01:11:02.150 --> 01:11:02.640]   reviews
[01:11:02.640 --> 01:11:02.850]   and
[01:11:02.850 --> 01:11:03.550]   favorites
[01:11:03.550 --> 01:11:03.690]   and
[01:11:03.690 --> 01:11:04.120]   search
[01:11:04.120 --> 01:11:04.320]   and
[01:11:04.320 --> 01:11:04.530]   all
[01:11:04.530 --> 01:11:04.830]   that
[01:11:04.830 --> 01:11:05.170]   kind
[01:11:05.170 --> 01:11:05.280]   of
[01:11:05.280 --> 01:11:05.470]   stuff
[01:11:05.470 --> 01:11:05.520]  .
[01:11:05.520 --> 01:11:05.520]  
[01:11:05.520 --> 01:11:05.690]   And
[01:11:05.690 --> 01:11:05.800]   so
[01:11:05.800 --> 01:11:06.090]   what
[01:11:06.090 --> 01:11:06.090]   I
[01:11:06.090 --> 01:11:06.320]  'm
[01:11:06.320 --> 01:11:06.490]   doing
[01:11:06.490 --> 01:11:06.600]   is
[01:11:06.600 --> 01:11:06.660]   I
[01:11:06.660 --> 01:11:06.770]  'm
[01:11:06.770 --> 01:11:07.200]   looking
[01:11:07.200 --> 01:11:07.350]  ,
[01:11:07.350 --> 01:11:07.460]   I
[01:11:07.460 --> 01:11:07.480]  'm
[01:11:07.480 --> 01:11:07.720]   like
[01:11:07.720 --> 01:11:07.800]  ,
[01:11:07.800 --> 01:11:07.860]   "
[01:11:07.860 --> 01:11:08.090]  Okay
[01:11:08.090 --> 01:11:08.330]  ,
[01:11:08.330 --> 01:11:08.430]   so
[01:11:08.430 --> 01:11:08.600]   App
[01:11:08.600 --> 01:11:08.810]  ign
[01:11:08.810 --> 01:11:08.940]  ite
[01:11:08.940 --> 01:11:09.140]   can
[01:11:09.140 --> 01:11:09.360]   do
[01:11:09.360 --> 01:11:09.440]   a
[01:11:09.440 --> 01:11:09.600]   lot
[01:11:09.600 --> 01:11:09.680]   of
[01:11:09.680 --> 01:11:09.780]   this
[01:11:09.780 --> 01:11:09.840]  ,
[01:11:09.840 --> 01:11:10.030]   but
[01:11:10.030 --> 01:11:10.210]   then
[01:11:10.210 --> 01:11:10.490]   there
[01:11:10.490 --> 01:11:10.570]  's
[01:11:10.570 --> 01:11:10.830]   about
[01:11:10.830 --> 01:11:11.040]   five
[01:11:11.040 --> 01:11:11.140]   or
[01:11:11.140 --> 01:11:11.300]   six
[01:11:11.300 --> 01:11:11.560]   major
[01:11:11.560 --> 01:11:11.990]   features
[01:11:11.990 --> 01:11:12.090]   it
[01:11:12.090 --> 01:11:12.250]   can
[01:11:12.250 --> 01:11:12.350]  't
[01:11:12.350 --> 01:11:12.800]  ."
[01:11:12.800 --> 01:11:12.830]   So
[01:11:12.830 --> 01:11:13.040]   now
[01:11:13.040 --> 01:11:13.040]  ,
[01:11:13.040 --> 01:11:13.510]   rather
[01:11:13.510 --> 01:11:13.850]   than
[01:11:13.850 --> 01:11:14.060]   going
[01:11:14.060 --> 01:11:14.120]   right
[01:11:14.120 --> 01:11:14.660]   at
[01:11:14.660 --> 01:11:14.670]   by
[01:11:14.670 --> 01:11:14.950]   hand
[01:11:14.950 --> 01:11:15.060]  ,
[01:11:15.060 --> 01:11:15.120]   I
[01:11:15.120 --> 01:11:15.390]   just
[01:11:15.390 --> 01:11:15.520]   go
[01:11:15.520 --> 01:11:15.650]   in
[01:11:15.650 --> 01:11:15.840]   and
[01:11:15.840 --> 01:11:16.210]   build
[01:11:16.210 --> 01:11:16.250]   a
[01:11:16.250 --> 01:11:16.860]   generator
[01:11:16.860 --> 01:11:17.060]   for
[01:11:17.060 --> 01:11:17.190]   it
[01:11:17.190 --> 01:11:17.520]  .
[01:11:17.520 --> 01:11:17.660]   Like
[01:11:17.660 --> 01:11:17.730]  ,
[01:11:17.730 --> 01:11:17.790]   "
[01:11:17.790 --> 01:11:17.960]  Okay
[01:11:17.960 --> 01:11:17.970]  ,
[01:11:17.970 --> 01:11:18.110]   well
[01:11:18.110 --> 01:11:18.180]  ,
[01:11:18.180 --> 01:11:18.250]   we
[01:11:18.250 --> 01:11:18.390]   need
[01:11:18.390 --> 01:11:18.480]  ,
[01:11:18.480 --> 01:11:18.860]   for
[01:11:18.860 --> 01:11:19.890]   instance
[01:11:19.890 --> 01:11:20.160]  ,
[01:11:20.160 --> 01:11:20.200]   I
[01:11:20.200 --> 01:11:20.360]   need
[01:11:20.360 --> 01:11:20.590]   search
[01:11:20.590 --> 01:11:20.720]  .
[01:11:20.720 --> 01:11:20.750]   I
[01:11:20.750 --> 01:11:20.880]   didn
[01:11:20.880 --> 01:11:20.960]  't
[01:11:20.960 --> 01:11:21.120]   have
[01:11:21.120 --> 01:11:21.360]   search
[01:11:21.360 --> 01:11:21.750]   built
[01:11:21.750 --> 01:11:21.840]   in
[01:11:21.840 --> 01:11:21.840]  .
[01:11:21.840 --> 01:11:22.000]   So
[01:11:22.000 --> 01:11:22.140]   the
[01:11:22.140 --> 01:11:22.470]   last
[01:11:22.470 --> 01:11:22.570]   day
[01:11:22.570 --> 01:11:22.700]   or
[01:11:22.700 --> 01:11:22.870]   two
[01:11:22.870 --> 01:11:22.990]  ,
[01:11:22.990 --> 01:11:23.050]   I
[01:11:23.050 --> 01:11:23.170]  'm
[01:11:23.170 --> 01:11:23.730]   building
[01:11:23.730 --> 01:11:23.780]   in
[01:11:23.780 --> 01:11:23.900]   an
[01:11:23.900 --> 01:11:24.150]   easy
[01:11:24.150 --> 01:11:24.330]   way
[01:11:24.330 --> 01:11:24.450]   to
[01:11:24.450 --> 01:11:24.830]   add
[01:11:24.830 --> 01:11:24.960]   search
[01:11:24.960 --> 01:11:25.130]  ."
[01:11:25.130 --> 01:11:25.720]   So
[01:11:25.720 --> 01:11:26.020]   it
[01:11:26.020 --> 01:11:26.470]  's
[01:11:26.470 --> 01:11:26.720]   a
[01:11:26.720 --> 01:11:26.880]   way
[01:11:26.880 --> 01:11:27.040]   of
[01:11:27.040 --> 01:11:27.760]   saying
[01:11:27.760 --> 01:11:27.760]  ,
[01:11:27.760 --> 01:11:27.960]   when
[01:11:27.960 --> 01:11:28.110]   you
[01:11:28.110 --> 01:11:28.210]   go
[01:11:28.210 --> 01:11:28.310]   to
[01:11:28.310 --> 01:11:28.560]   build
[01:11:28.560 --> 01:11:28.650]   an
[01:11:28.650 --> 01:11:29.220]   application
[01:11:29.220 --> 01:11:29.360]  ,
[01:11:29.360 --> 01:11:30.010]   rather
[01:11:30.010 --> 01:11:30.450]   than
[01:11:30.450 --> 01:11:31.300]   building
[01:11:31.300 --> 01:11:31.550]   it
[01:11:31.550 --> 01:11:31.720]   by
[01:11:31.720 --> 01:11:32.170]   hand
[01:11:32.170 --> 01:11:32.400]  ,
[01:11:32.400 --> 01:11:32.560]   you
[01:11:32.560 --> 01:11:32.720]   build
[01:11:32.720 --> 01:11:32.800]   the
[01:11:32.800 --> 01:11:33.200]   generator
[01:11:33.200 --> 01:11:33.200]  ,
[01:11:33.200 --> 01:11:33.200]  
[01:11:33.200 --> 01:11:33.400]   then
[01:11:33.400 --> 01:11:33.550]   you
[01:11:33.550 --> 01:11:33.700]   use
[01:11:33.700 --> 01:11:33.810]   it
[01:11:33.810 --> 01:11:34.100]   across
[01:11:34.100 --> 01:11:34.250]  .
[01:11:34.250 --> 01:11:34.300]   I
[01:11:34.300 --> 01:11:34.500]   mean
[01:11:34.500 --> 01:11:34.640]  ,
[01:11:34.640 --> 01:11:34.700]   it
[01:11:34.700 --> 01:11:34.810]  's
[01:11:34.810 --> 01:11:34.950]   not
[01:11:34.950 --> 01:11:35.340]   too
[01:11:35.340 --> 01:11:35.580]   different
[01:11:35.580 --> 01:11:35.780]   than
[01:11:35.780 --> 01:11:35.850]   if
[01:11:35.850 --> 01:11:35.990]   you
[01:11:35.990 --> 01:11:36.320]  're
[01:11:36.320 --> 01:11:36.800]   building
[01:11:36.800 --> 01:11:36.960]  ,
[01:11:36.960 --> 01:11:37.040]   I
[01:11:37.040 --> 01:11:37.280]   guess
[01:11:37.280 --> 01:11:37.280]  ,
[01:11:37.280 --> 01:11:37.560]   when
[01:11:37.560 --> 01:11:37.630]   D
[01:11:37.630 --> 01:11:37.770]  HH
[01:11:37.770 --> 01:11:38.160]   built
[01:11:38.160 --> 01:11:38.470]   Rails
[01:11:38.470 --> 01:11:38.680]   for
[01:11:38.680 --> 01:11:38.960]   Base
[01:11:38.960 --> 01:11:39.240]  camp
[01:11:39.240 --> 01:11:39.380]  ,
[01:11:39.380 --> 01:11:39.730]   right
[01:11:39.730 --> 01:11:39.940]  ?
[01:11:39.940 --> 01:11:40.010]   I
[01:11:40.010 --> 01:11:40.290]   mean
[01:11:40.290 --> 01:11:40.480]  ,
[01:11:40.480 --> 01:11:40.570]   he
[01:11:40.570 --> 01:11:40.780]   was
[01:11:40.780 --> 01:11:41.340]   building
[01:11:41.340 --> 01:11:41.650]   Base
[01:11:41.650 --> 01:11:41.920]  camp
[01:11:41.920 --> 01:11:42.040]  ,
[01:11:42.040 --> 01:11:42.850]   and
[01:11:42.850 --> 01:11:42.990]   he
[01:11:42.990 --> 01:11:43.200]   figured
[01:11:43.200 --> 01:11:43.280]  ,
[01:11:43.280 --> 01:11:43.300]   "
[01:11:43.300 --> 01:11:43.390]  Okay
[01:11:43.390 --> 01:11:43.440]  ,
[01:11:43.440 --> 01:11:43.600]   well
[01:11:43.600 --> 01:11:43.680]  ,
[01:11:43.680 --> 01:11:43.720]   I
[01:11:43.720 --> 01:11:43.830]  'll
[01:11:43.830 --> 01:11:44.000]   just
[01:11:44.000 --> 01:11:44.210]   build
[01:11:44.210 --> 01:11:44.290]   it
[01:11:44.290 --> 01:11:44.450]   into
[01:11:44.450 --> 01:11:44.660]   Rails
[01:11:44.660 --> 01:11:44.780]   and
[01:11:44.780 --> 01:11:44.940]   then
[01:11:44.940 --> 01:11:45.350]   everything
[01:11:45.350 --> 01:11:45.470]   can
[01:11:45.470 --> 01:11:45.590]   use
[01:11:45.590 --> 01:11:45.720]   it
[01:11:45.720 --> 01:11:45.920]  ."
[01:11:45.920 --> 01:11:46.280]   Well
[01:11:46.280 --> 01:11:46.540]  ,
[01:11:46.540 --> 01:11:46.790]   I
[01:11:46.790 --> 01:11:46.900]   mean
[01:11:46.900 --> 01:11:47.160]  ,
[01:11:47.160 --> 01:11:47.190]   I
[01:11:47.190 --> 01:11:47.520]   just
[01:11:47.520 --> 01:11:47.880]   look
[01:11:47.880 --> 01:11:48.240]   at
[01:11:48.240 --> 01:11:48.330]   App
[01:11:48.330 --> 01:11:48.590]  ign
[01:11:48.590 --> 01:11:48.850]  ite
[01:11:48.850 --> 01:11:49.120]   and
[01:11:49.120 --> 01:11:49.390]   the
[01:11:49.390 --> 01:11:50.010]   concept
[01:11:50.010 --> 01:11:50.240]  ,
[01:11:50.240 --> 01:11:50.490]   and
[01:11:50.490 --> 01:11:50.620]   I
[01:11:50.620 --> 01:11:51.130]   think
[01:11:51.130 --> 01:11:51.490]   that
[01:11:51.490 --> 01:11:52.040]   what
[01:11:52.040 --> 01:11:52.080]   would
[01:11:52.080 --> 01:11:52.320]   be
[01:11:52.320 --> 01:11:52.800]   awesome
[01:11:52.800 --> 01:11:52.950]   is
[01:11:52.950 --> 01:11:53.100]   if
[01:11:53.100 --> 01:11:53.320]   you
[01:11:53.320 --> 01:11:53.620]   just
[01:11:53.620 --> 01:11:53.920]   have
[01:11:53.920 --> 01:11:54.160]   a
[01:11:54.160 --> 01:11:54.520]   contest
[01:11:54.520 --> 01:11:54.740]   and
[01:11:54.740 --> 01:11:54.960]   say
[01:11:54.960 --> 01:11:55.110]  ,
[01:11:55.110 --> 01:11:55.290]   "
[01:11:55.290 --> 01:11:55.400]  Hey
[01:11:55.400 --> 01:11:55.550]  ,
[01:11:55.550 --> 01:11:55.850]   this
[01:11:55.850 --> 01:11:56.000]   is
[01:11:56.000 --> 01:11:56.350]   the
[01:11:56.350 --> 01:11:56.440]   App
[01:11:56.440 --> 01:11:56.660]  ign
[01:11:56.660 --> 01:11:56.880]  ite
[01:11:56.880 --> 01:11:57.410]   contest
[01:11:57.410 --> 01:11:57.780]  .
[01:11:57.780 --> 01:11:58.090]   The
[01:11:58.090 --> 01:11:58.500]   top
[01:11:58.500 --> 01:11:58.960]   three
[01:11:58.960 --> 01:11:59.680]   voted
[01:11:59.680 --> 01:11:59.730]  
[01:11:59.730 --> 01:11:59.940]   most
[01:11:59.940 --> 01:12:00.600]   innovative
[01:12:00.600 --> 01:12:00.740]   or
[01:12:00.740 --> 01:12:01.480]   interesting
[01:12:01.480 --> 01:12:01.590]   or
[01:12:01.590 --> 01:12:01.850]   cool
[01:12:01.850 --> 01:12:02.140]   apps
[01:12:02.140 --> 01:12:02.310]   get
[01:12:02.310 --> 01:12:02.840]   featured
[01:12:02.840 --> 01:12:02.970]   on
[01:12:02.970 --> 01:12:03.170]   the
[01:12:03.170 --> 01:12:03.410]   App
[01:12:03.410 --> 01:12:03.570]  ign
[01:12:03.570 --> 01:12:03.770]  ite
[01:12:03.770 --> 01:12:04.350]   homepage
[01:12:04.350 --> 01:12:04.640]  ."
[01:12:04.640 --> 01:12:05.120]   And
