
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:01.010]   Join
[00:53:55.200 --> 00:53:55.320]  ,
[00:53:55.320 --> 00:53:55.440]   we
[00:53:55.440 --> 00:53:55.690]   have
[00:53:55.690 --> 00:53:55.810]   so
[00:53:55.810 --> 00:53:56.060]   many
[00:53:56.060 --> 00:53:56.630]   customers
[00:53:56.630 --> 00:53:56.750]   in
[00:53:56.750 --> 00:53:57.070]   those
[00:53:57.070 --> 00:53:57.320]   type
[00:53:57.320 --> 00:53:57.450]   of
[00:53:57.450 --> 00:53:58.000]   markets
[00:53:58.000 --> 00:53:58.410]   and
[00:53:58.410 --> 00:53:58.610]   they
[00:53:58.610 --> 00:53:59.060]   are
[00:53:59.060 --> 00:53:59.310]   doing
[00:53:59.310 --> 00:54:00.360]   unbelievably
[00:54:00.360 --> 00:54:00.710]   well
[00:54:00.710 --> 00:54:01.000]  .
[00:54:01.000 --> 00:54:01.200]   You
[00:54:01.200 --> 00:54:01.540]   would
[00:54:01.540 --> 00:54:01.740]   not
[00:54:01.740 --> 00:54:02.210]   believe
[00:54:02.210 --> 00:54:02.410]   how
[00:54:02.410 --> 00:54:02.680]   much
[00:54:02.680 --> 00:54:02.950]   most
[00:54:02.950 --> 00:54:03.220]   moms
[00:54:03.220 --> 00:54:03.460]   pay
[00:54:03.460 --> 00:54:03.680]   for
[00:54:03.680 --> 00:54:04.000]   stuff
[00:54:04.000 --> 00:54:04.000]  .
[00:54:04.000 --> 00:54:04.380]   And
[00:54:04.380 --> 00:54:04.470]   it
[00:54:04.470 --> 00:54:04.530]  's
[00:54:04.530 --> 00:54:04.760]   not
[00:54:04.760 --> 00:54:05.070]   just
[00:54:05.070 --> 00:54:05.380]   moms
[00:54:05.380 --> 00:54:05.620]   but
[00:54:05.620 --> 00:54:06.000]   women
[00:54:06.000 --> 00:54:06.150]   in
[00:54:06.150 --> 00:54:06.700]   general
[00:54:06.700 --> 00:54:07.000]  .
[00:54:07.000 --> 00:54:07.210]   But
[00:54:07.210 --> 00:54:07.580]   stuff
[00:54:07.580 --> 00:54:07.840]   that
[00:54:07.840 --> 00:54:08.120]   only
[00:54:08.120 --> 00:54:08.470]   women
[00:54:08.470 --> 00:54:08.820]   buy
[00:54:08.820 --> 00:54:08.820]  ,
[00:54:08.820 --> 00:54:09.240]   huge
[00:54:09.240 --> 00:54:09.240]  ,
[00:54:09.240 --> 00:54:09.520]   huge
[00:54:09.520 --> 00:54:10.010]   markets
[00:54:10.010 --> 00:54:10.290]   that
[00:54:10.290 --> 00:54:10.500]   are
[00:54:10.500 --> 00:54:11.350]   dramatically
[00:54:11.350 --> 00:54:11.770]   unders
[00:54:11.770 --> 00:54:12.120]  erved
[00:54:12.120 --> 00:54:12.680]   right
[00:54:12.680 --> 00:54:13.000]   now
[00:54:13.000 --> 00:54:13.000]  .
[00:54:13.000 --> 00:54:13.030]  
[00:54:13.030 --> 00:54:13.140]   And
[00:54:13.140 --> 00:54:13.380]   again
[00:54:13.380 --> 00:54:13.470]  ,
[00:54:13.470 --> 00:54:13.570]   I
[00:54:13.570 --> 00:54:13.650]   won
[00:54:13.650 --> 00:54:13.740]  't
[00:54:13.740 --> 00:54:14.030]   reveal
[00:54:14.030 --> 00:54:14.410]   anything
[00:54:14.410 --> 00:54:14.790]   specific
[00:54:14.790 --> 00:54:14.980]   that
[00:54:14.980 --> 00:54:15.190]   our
[00:54:15.190 --> 00:54:15.550]   customers
[00:54:15.550 --> 00:54:15.710]   are
[00:54:15.710 --> 00:54:16.000]   doing
[00:54:16.000 --> 00:54:16.630]   but
[00:54:16.630 --> 00:54:16.810]   folks
[00:54:16.810 --> 00:54:17.000]  ,
[00:54:17.000 --> 00:54:17.320]   you
[00:54:17.320 --> 00:54:17.660]   will
[00:54:17.660 --> 00:54:17.850]   be
[00:54:17.850 --> 00:54:18.320]   blown
[00:54:18.320 --> 00:54:18.700]   away
[00:54:18.700 --> 00:54:19.000]  .
[00:54:19.000 --> 00:54:19.400]   Okay
[00:54:19.400 --> 00:54:19.600]  ,
[00:54:19.600 --> 00:54:20.020]   so
[00:54:20.020 --> 00:54:20.190]   once
[00:54:20.190 --> 00:54:20.390]   we
[00:54:20.390 --> 00:54:20.680]  've
[00:54:20.680 --> 00:54:21.300]   done
[00:54:21.300 --> 00:54:21.380]   the
[00:54:21.380 --> 00:54:22.080]   consult
[00:54:22.080 --> 00:54:22.470]   with
[00:54:22.470 --> 00:54:22.770]   you
[00:54:22.770 --> 00:54:23.000]  ,
[00:54:23.000 --> 00:54:23.130]   we
[00:54:23.130 --> 00:54:23.320]  're
[00:54:23.320 --> 00:54:23.460]   a
[00:54:23.460 --> 00:54:23.510]   pl
[00:54:23.510 --> 00:54:24.000]  umber
[00:54:24.000 --> 00:54:24.000]  ,
[00:54:24.000 --> 00:54:24.000]   right
[00:54:24.000 --> 00:54:24.000]  ?
[00:54:24.000 --> 00:54:24.110]   We
[00:54:24.110 --> 00:54:24.270]  're
[00:54:24.270 --> 00:54:24.380]   in
[00:54:24.380 --> 00:54:24.540]   San
[00:54:24.540 --> 00:54:24.810]   Diego
[00:54:24.810 --> 00:54:25.000]  .
[00:54:25.000 --> 00:54:25.270]   So
[00:54:25.270 --> 00:54:25.360]   then
[00:54:25.360 --> 00:54:25.390]   we
[00:54:25.390 --> 00:54:25.490]   log
[00:54:25.490 --> 00:54:25.670]   into
[00:54:25.670 --> 00:54:25.860]   your
[00:54:25.860 --> 00:54:26.120]   system
[00:54:26.120 --> 00:54:26.240]   and
[00:54:26.240 --> 00:54:26.430]   how
[00:54:26.430 --> 00:54:26.560]   does
[00:54:26.560 --> 00:54:26.650]   it
[00:54:26.650 --> 00:54:26.830]   work
[00:54:26.830 --> 00:54:27.000]  ?
[00:54:27.000 --> 00:54:27.280]   Like
[00:54:27.280 --> 00:54:27.310]   is
[00:54:27.310 --> 00:54:27.410]   it
[00:54:27.410 --> 00:54:27.880]   automated
[00:54:27.880 --> 00:54:27.980]   or
[00:54:27.980 --> 00:54:28.120]   is
[00:54:28.120 --> 00:54:28.180]   it
[00:54:28.180 --> 00:54:28.390]   just
[00:54:28.390 --> 00:54:28.600]   like
[00:54:28.600 --> 00:54:28.740]   on
[00:54:28.740 --> 00:54:28.860]   the
[00:54:28.860 --> 00:54:29.120]   phone
[00:54:29.120 --> 00:54:29.220]   we
[00:54:29.220 --> 00:54:29.430]   tell
[00:54:29.430 --> 00:54:29.590]   you
[00:54:29.590 --> 00:54:29.800]   what
[00:54:29.800 --> 00:54:30.300]   keywords
[00:54:30.300 --> 00:54:30.320]   to
[00:54:30.320 --> 00:54:30.740]   optimize
[00:54:30.740 --> 00:54:31.000]   for
[00:54:31.000 --> 00:54:31.000]  ?
[00:54:31.000 --> 00:54:31.220]   Or
[00:54:31.220 --> 00:54:31.250]   how
[00:54:31.250 --> 00:54:31.450]   does
[00:54:31.450 --> 00:54:31.550]   it
[00:54:31.550 --> 00:54:31.750]   work
[00:54:31.750 --> 00:54:31.950]   once
[00:54:31.950 --> 00:54:32.050]   we
[00:54:32.050 --> 00:54:32.340]  've
[00:54:32.340 --> 00:54:32.350]   had
[00:54:32.350 --> 00:54:32.510]   our
[00:54:32.510 --> 00:54:32.840]   consult
[00:54:32.840 --> 00:54:33.000]  ?
[00:54:33.000 --> 00:54:33.100]   It
[00:54:33.100 --> 00:54:33.200]  's
[00:54:33.200 --> 00:54:33.480]   almost
[00:54:33.480 --> 00:54:33.970]   completely
[00:54:33.970 --> 00:54:34.410]   automated
[00:54:34.410 --> 00:54:34.510]   at
[00:54:34.510 --> 00:54:34.710]   that
[00:54:34.710 --> 00:54:35.000]   point
[00:54:35.000 --> 00:54:35.200]   and
[00:54:35.200 --> 00:54:35.270]   we
[00:54:35.270 --> 00:54:35.490]   have
[00:54:35.490 --> 00:54:35.710]   real
[00:54:35.710 --> 00:54:36.040]   people
[00:54:36.040 --> 00:54:36.500]   building
[00:54:36.500 --> 00:54:36.750]   backl
[00:54:36.750 --> 00:54:37.000]  inks
[00:54:37.000 --> 00:54:37.000]  .
[00:54:37.000 --> 00:54:37.040]   I
[00:54:37.040 --> 00:54:37.260]   want
[00:54:37.260 --> 00:54:37.290]   to
[00:54:37.290 --> 00:54:37.680]   emphasize
[00:54:37.680 --> 00:54:37.850]   that
[00:54:37.850 --> 00:54:38.000]  .
[00:54:38.000 --> 00:54:38.150]   This
[00:54:38.150 --> 00:54:38.220]   is
[00:54:38.220 --> 00:54:38.330]   not
[00:54:38.330 --> 00:54:38.480]   some
[00:54:38.480 --> 00:54:38.630]   sort
[00:54:38.630 --> 00:54:38.740]   of
[00:54:38.740 --> 00:54:39.000]   software
[00:54:39.000 --> 00:54:39.150]   that
[00:54:39.150 --> 00:54:39.300]   goes
[00:54:39.300 --> 00:54:39.520]   out
[00:54:39.520 --> 00:54:39.530]   and
[00:54:39.530 --> 00:54:40.020]   automatically
[00:54:40.020 --> 00:54:40.240]   builds
[00:54:40.240 --> 00:54:40.430]   backl
[00:54:40.430 --> 00:54:40.580]  inks
[00:54:40.580 --> 00:54:40.690]   for
[00:54:40.690 --> 00:54:40.800]   you
[00:54:40.800 --> 00:54:41.000]  .
[00:54:41.000 --> 00:54:41.010]  
[00:54:41.010 --> 00:54:41.100]   So
[00:54:41.100 --> 00:54:41.200]   we
[00:54:41.200 --> 00:54:41.420]   have
[00:54:41.420 --> 00:54:41.660]   five
[00:54:41.660 --> 00:54:41.880]   full
[00:54:41.880 --> 00:54:41.880]  -
[00:54:41.880 --> 00:54:42.160]  time
[00:54:42.160 --> 00:54:42.600]   employees
[00:54:42.600 --> 00:54:42.990]   building
[00:54:42.990 --> 00:54:43.280]   backl
[00:54:43.280 --> 00:54:43.460]  inks
[00:54:43.460 --> 00:54:44.000]   currently
[00:54:44.000 --> 00:54:44.000]  .
[00:54:44.000 --> 00:54:44.130]   And
[00:54:44.130 --> 00:54:44.210]   we
[00:54:44.210 --> 00:54:44.480]  're
[00:54:44.480 --> 00:54:44.680]   probably
[00:54:44.680 --> 00:54:44.930]   about
[00:54:44.930 --> 00:54:45.100]   ready
[00:54:45.100 --> 00:54:45.180]   to
[00:54:45.180 --> 00:54:45.350]   hire
[00:54:45.350 --> 00:54:45.390]   a
[00:54:45.390 --> 00:54:45.600]   sixth
[00:54:45.600 --> 00:54:46.050]   actually
[00:54:46.050 --> 00:54:46.290]   because
[00:54:46.290 --> 00:54:46.370]   we
[00:54:46.370 --> 00:54:46.490]  've
[00:54:46.490 --> 00:54:46.740]   signed
[00:54:46.740 --> 00:54:46.780]   a
[00:54:46.780 --> 00:54:46.900]   lot
[00:54:46.900 --> 00:54:46.980]   of
[00:54:46.980 --> 00:54:47.100]   new
[00:54:47.100 --> 00:54:47.530]   customers
[00:54:47.530 --> 00:54:47.820]   recently
[00:54:47.820 --> 00:54:48.000]  .
[00:54:48.000 --> 00:54:48.340]   But
[00:54:48.340 --> 00:54:49.570]   basically
[00:54:49.570 --> 00:54:49.870]   what
[00:54:49.870 --> 00:54:50.430]   they
[00:54:50.430 --> 00:54:50.520]   do
[00:54:50.520 --> 00:54:50.750]   is
[00:54:50.750 --> 00:54:51.000]  ,
[00:54:51.000 --> 00:54:51.250]   well
[00:54:51.250 --> 00:54:51.680]   what
[00:54:51.680 --> 00:54:51.710]   you
[00:54:51.710 --> 00:54:51.800]   do
[00:54:51.800 --> 00:54:51.920]   is
[00:54:51.920 --> 00:54:52.100]   you
[00:54:52.100 --> 00:54:52.250]   go
[00:54:52.250 --> 00:54:52.470]   into
[00:54:52.470 --> 00:54:52.720]   your
[00:54:52.720 --> 00:54:53.210]   customer
[00:54:53.210 --> 00:54:53.630]   control
[00:54:53.630 --> 00:54:54.000]   panel
[00:54:54.000 --> 00:54:54.000]  .
[00:54:54.000 --> 00:54:54.270]   You
[00:54:54.270 --> 00:54:54.460]   say
[00:54:54.460 --> 00:54:54.680]  ,
[00:54:54.680 --> 00:54:54.850]   "
[00:54:54.850 --> 00:54:54.980]  Here
[00:54:54.980 --> 00:54:55.130]  's
[00:54:55.130 --> 00:54:55.280]   my
[00:54:55.280 --> 00:54:55.830]   keyword
[00:54:55.830 --> 00:54:56.040]  ,
[00:54:56.040 --> 00:54:56.260]   here
[00:54:56.260 --> 00:54:56.410]  's
[00:54:56.410 --> 00:54:56.630]   my
[00:54:56.630 --> 00:54:56.790]   URL
[00:54:56.790 --> 00:54:57.000]  ,
[00:54:57.000 --> 00:54:57.110]   and
[00:54:57.110 --> 00:54:57.260]   here
[00:54:57.260 --> 00:54:57.330]  's
[00:54:57.330 --> 00:54:57.440]   how
[00:54:57.440 --> 00:54:57.590]   many
[00:54:57.590 --> 00:54:57.780]   links
[00:54:57.780 --> 00:54:57.810]   a
[00:54:57.810 --> 00:54:57.990]   month
[00:54:57.990 --> 00:54:58.030]   I
[00:54:58.030 --> 00:54:58.180]   want
[00:54:58.180 --> 00:54:58.250]   to
[00:54:58.250 --> 00:54:58.550]   allocate
[00:54:58.550 --> 00:54:58.620]   to
[00:54:58.620 --> 00:54:58.770]   that
[00:54:58.770 --> 00:54:59.000]  ."
[00:54:59.000 --> 00:54:59.150]   And
[00:54:59.150 --> 00:54:59.350]   that
[00:54:59.350 --> 00:54:59.450]  's
[00:54:59.450 --> 00:54:59.640]   what
[00:54:59.640 --> 00:54:59.750]   we
[00:54:59.750 --> 00:55:00.210]   determine
[00:55:00.210 --> 00:55:00.310]   on
[00:55:00.310 --> 00:55:00.520]   the
[00:55:00.520 --> 00:55:00.810]   consult
[00:55:00.810 --> 00:55:01.000]  .
[00:55:01.000 --> 00:55:01.130]   So
[00:55:01.130 --> 00:55:01.370]   that
[00:55:01.370 --> 00:55:01.720]   will
[00:55:01.720 --> 00:55:01.840]  ,
[00:55:01.840 --> 00:55:01.960]   by
[00:55:01.960 --> 00:55:02.020]   the
[00:55:02.020 --> 00:55:02.260]   time
[00:55:02.260 --> 00:55:02.440]   you
[00:55:02.440 --> 00:55:02.620]  're
[00:55:02.620 --> 00:55:02.930]   done
[00:55:02.930 --> 00:55:03.100]   with
[00:55:03.100 --> 00:55:03.310]   the
[00:55:03.310 --> 00:55:03.640]   30
[00:55:03.640 --> 00:55:03.800]  -
[00:55:03.800 --> 00:55:04.060]  minute
[00:55:04.060 --> 00:55:04.480]   session
[00:55:04.480 --> 00:55:04.720]   with
[00:55:04.720 --> 00:55:04.840]   me
[00:55:04.840 --> 00:55:05.020]  ,
[00:55:05.020 --> 00:55:05.180]   you
[00:55:05.180 --> 00:55:05.360]  'll
[00:55:05.360 --> 00:55:05.610]   know
[00:55:05.610 --> 00:55:06.030]   exactly
[00:55:06.030 --> 00:55:06.350]   what
[00:55:06.350 --> 00:55:06.470]   you
[00:55:06.470 --> 00:55:06.840]   want
[00:55:06.840 --> 00:55:06.930]   to
[00:55:06.930 --> 00:55:07.000]   do
[00:55:07.000 --> 00:55:07.000]  .
[00:55:07.000 --> 00:55:07.000]  
[00:55:07.000 --> 00:55:07.250]   And
[00:55:07.250 --> 00:55:07.420]   we
[00:55:07.420 --> 00:55:08.010]  'll
[00:55:08.010 --> 00:55:08.090]   know
[00:55:08.090 --> 00:55:08.600]   whether
[00:55:08.600 --> 00:55:08.850]   you
[00:55:08.850 --> 00:55:09.180]   want
[00:55:09.180 --> 00:55:09.360]   to
[00:55:09.360 --> 00:55:09.780]   build
[00:55:09.780 --> 00:55:09.950]   to
[00:55:09.950 --> 00:55:10.350]   your
[00:55:10.350 --> 00:55:10.630]   home
[00:55:10.630 --> 00:55:11.000]   page
[00:55:11.000 --> 00:55:11.050]   or
[00:55:11.050 --> 00:55:11.250]   whether
[00:55:11.250 --> 00:55:11.330]   you
[00:55:11.330 --> 00:55:11.470]   want
[00:55:11.470 --> 00:55:11.490]   to
[00:55:11.490 --> 00:55:11.630]   build
[00:55:11.630 --> 00:55:11.680]   to
[00:55:11.680 --> 00:55:11.700]   a
[00:55:11.700 --> 00:55:11.810]   blog
[00:55:11.810 --> 00:55:12.000]   post
[00:55:12.000 --> 00:55:12.000]   on
[00:55:12.000 --> 00:55:12.000]   your
[00:55:12.000 --> 00:55:12.000]   site
[00:55:12.000 --> 00:55:12.000]  ,
[00:55:12.000 --> 00:55:12.410]   whether
[00:55:12.410 --> 00:55:12.550]   you
[00:55:12.550 --> 00:55:12.770]   want
[00:55:12.770 --> 00:55:13.070]   to
[00:55:13.070 --> 00:55:13.100]   make
[00:55:13.100 --> 00:55:13.150]   a
[00:55:13.150 --> 00:55:13.310]   new
[00:55:13.310 --> 00:55:13.530]   blog
[00:55:13.530 --> 00:55:13.750]   post
[00:55:13.750 --> 00:55:13.860]  ,
[00:55:13.860 --> 00:55:14.310]   anything
[00:55:14.310 --> 00:55:14.490]   like
[00:55:14.490 --> 00:55:14.960]   that
[00:55:14.960 --> 00:55:15.000]  .
[00:55:15.000 --> 00:55:15.260]   And
[00:55:15.260 --> 00:55:15.610]   then
[00:55:15.610 --> 00:55:15.920]   our
[00:55:15.920 --> 00:55:16.220]   link
[00:55:16.220 --> 00:55:16.490]   builders
[00:55:16.490 --> 00:55:17.350]   do
[00:55:17.350 --> 00:55:17.400]   the
[00:55:17.400 --> 00:55:17.700]   rest
[00:55:17.700 --> 00:55:18.000]  .
[00:55:18.000 --> 00:55:18.330]   What
[00:55:18.330 --> 00:55:18.580]   are
[00:55:18.580 --> 00:55:18.830]   the
[00:55:18.830 --> 00:55:19.240]   price
[00:55:19.240 --> 00:55:19.730]   points
[00:55:19.730 --> 00:55:20.000]  ?
[00:55:20.000 --> 00:55:20.200]   The
[00:55:20.200 --> 00:55:20.540]   price
[00:55:20.540 --> 00:55:20.920]   points
[00:55:20.920 --> 00:55:21.070]  ,
[00:55:21.070 --> 00:55:21.180]   it
[00:55:21.180 --> 00:55:21.570]   starts
[00:55:21.570 --> 00:55:21.700]   at
[00:55:21.700 --> 00:55:21.760]   $
[00:55:21.760 --> 00:55:22.150]  19
[00:55:22.150 --> 00:55:22.340]  7
[00:55:22.340 --> 00:55:22.400]   a
[00:55:22.400 --> 00:55:22.730]   month
[00:55:22.730 --> 00:55:23.000]  .
[00:55:23.000 --> 00:55:23.310]   Most
[00:55:23.310 --> 00:55:23.460]   of
[00:55:23.460 --> 00:55:23.470]   our
[00:55:23.470 --> 00:55:23.930]   customers
[00:55:23.930 --> 00:55:24.080]   are
[00:55:24.080 --> 00:55:24.210]   at
[00:55:24.210 --> 00:55:24.330]   the
[00:55:24.330 --> 00:55:24.380]   $
[00:55:24.380 --> 00:55:24.850]  500
[00:55:24.850 --> 00:55:24.900]   a
[00:55:24.900 --> 00:55:25.160]   month
[00:55:25.160 --> 00:55:25.420]   level
[00:55:25.420 --> 00:55:25.520]   or
[00:55:25.520 --> 00:55:25.780]   above
[00:55:25.780 --> 00:55:26.000]  .
[00:55:26.000 --> 00:55:26.190]   That
[00:55:26.190 --> 00:55:26.300]  's
[00:55:26.300 --> 00:55:26.580]   really
[00:55:26.580 --> 00:55:26.770]   the
[00:55:26.770 --> 00:55:26.940]   sweet
[00:55:26.940 --> 00:55:27.130]   spot
[00:55:27.130 --> 00:55:27.520]   because
[00:55:27.520 --> 00:55:27.650]   that
[00:55:27.650 --> 00:55:27.740]  's
[00:55:27.740 --> 00:55:28.020]   really
[00:55:28.020 --> 00:55:28.360]   where
[00:55:28.360 --> 00:55:28.400]   you
[00:55:28.400 --> 00:55:28.640]   start
[00:55:28.640 --> 00:55:28.930]   seeing
[00:55:28.930 --> 00:55:29.110]   some
[00:55:29.110 --> 00:55:29.440]   amazing
[00:55:29.440 --> 00:55:29.770]   results
[00:55:29.770 --> 00:55:30.000]  .
[00:55:30.000 --> 00:55:30.000]  
[00:55:30.000 --> 00:55:30.150]   So
[00:55:30.150 --> 00:55:31.050]   basically
[00:55:31.050 --> 00:55:31.120]   what
[00:55:31.120 --> 00:55:31.340]   you
[00:55:31.340 --> 00:55:31.560]   can
[00:55:31.560 --> 00:55:32.230]   typically
[00:55:32.230 --> 00:55:32.680]   expect
[00:55:32.680 --> 00:55:32.830]   is
[00:55:32.830 --> 00:55:33.190]   that
[00:55:33.190 --> 00:55:33.200]   a
[00:55:33.200 --> 00:55:33.420]   lot
[00:55:33.420 --> 00:55:33.670]   of
[00:55:33.670 --> 00:55:34.000]   times
[00:55:34.000 --> 00:55:34.140]   you
[00:55:34.140 --> 00:55:34.240]  're
[00:55:34.240 --> 00:55:34.360]   not
[00:55:34.360 --> 00:55:34.560]   going
[00:55:34.560 --> 00:55:34.640]   to
[00:55:34.640 --> 00:55:34.740]   be
[00:55:34.740 --> 00:55:35.000]   ranked
[00:55:35.000 --> 00:55:36.010]   for
[00:55:36.010 --> 00:55:36.190]   your
[00:55:36.190 --> 00:55:36.720]   particular
[00:55:36.720 --> 00:55:37.010]   keyword
[00:55:37.010 --> 00:55:37.420]   right
[00:55:37.420 --> 00:55:37.610]   now
[00:55:37.610 --> 00:55:37.760]   at
[00:55:37.760 --> 00:55:38.000]   all
[00:55:38.000 --> 00:55:38.320]   because
[00:55:38.320 --> 00:55:38.580]   you
[00:55:38.580 --> 00:55:38.580]  're
[00:55:38.580 --> 00:55:38.750]   a
[00:55:38.750 --> 00:55:38.810]   new
[00:55:38.810 --> 00:55:38.930]   site
[00:55:38.930 --> 00:55:39.020]   or
[00:55:39.020 --> 00:55:39.150]   you
[00:55:39.150 --> 00:55:39.280]  're
[00:55:39.280 --> 00:55:39.320]   a
[00:55:39.320 --> 00:55:39.500]   site
[00:55:39.500 --> 00:55:39.680]   that
[00:55:39.680 --> 00:55:39.860]   hasn
[00:55:39.860 --> 00:55:39.950]  't
[00:55:39.950 --> 00:55:40.220]   really
[00:55:40.220 --> 00:55:40.580]   focused
[00:55:40.580 --> 00:55:40.630]   on
[00:55:40.630 --> 00:55:40.760]   SEO
[00:55:40.760 --> 00:55:41.000]  .
[00:55:41.000 --> 00:55:41.130]   And
[00:55:41.130 --> 00:55:41.300]   that
[00:55:41.300 --> 00:55:41.380]  's
[00:55:41.380 --> 00:55:41.710]   totally
[00:55:41.710 --> 00:55:41.850]   okay
[00:55:41.850 --> 00:55:42.000]  .
[00:55:42.000 --> 00:55:42.180]   That
[00:55:42.180 --> 00:55:42.270]  's
[00:55:42.270 --> 00:55:42.660]   usually
[00:55:42.660 --> 00:55:42.800]   where
[00:55:42.800 --> 00:55:42.940]   our
[00:55:42.940 --> 00:55:43.460]   customers
[00:55:43.460 --> 00:55:43.630]   are
[00:55:43.630 --> 00:55:43.820]   starting
[00:55:43.820 --> 00:55:44.000]  .
[00:55:44.000 --> 00:55:44.190]   And
[00:55:44.190 --> 00:55:44.440]   then
[00:55:44.440 --> 00:55:44.820]   within
[00:55:44.820 --> 00:55:45.010]   the
[00:55:45.010 --> 00:55:45.390]   first
[00:55:45.390 --> 00:55:45.650]   month
[00:55:45.650 --> 00:55:45.840]   you
[00:55:45.840 --> 00:55:46.270]   should
[00:55:46.270 --> 00:55:46.410]   see
[00:55:46.410 --> 00:55:46.920]   yourself
[00:55:46.920 --> 00:55:47.060]   at
[00:55:47.060 --> 00:55:47.360]   least
[00:55:47.360 --> 00:55:47.740]   ranked
[00:55:47.740 --> 00:55:48.000]  .
[00:55:48.000 --> 00:55:48.110]   Now
[00:55:48.110 --> 00:55:48.280]   you
[00:55:48.280 --> 00:55:48.360]  're
[00:55:48.360 --> 00:55:48.630]   probably
[00:55:48.630 --> 00:55:48.740]   not
[00:55:48.740 --> 00:55:48.930]   going
[00:55:48.930 --> 00:55:49.000]   to
[00:55:49.000 --> 00:55:49.070]   be
[00:55:49.070 --> 00:55:49.140]   on
[00:55:49.140 --> 00:55:49.290]   page
[00:55:49.290 --> 00:55:49.390]   one
[00:55:49.390 --> 00:55:49.510]   for
[00:55:49.510 --> 00:55:49.660]   your
[00:55:49.660 --> 00:55:50.000]   keyword
[00:55:50.000 --> 00:55:50.120]  ,
[00:55:50.120 --> 00:55:50.600]   although
[00:55:50.600 --> 00:55:50.720]   it
[00:55:50.720 --> 00:55:51.190]   does
[00:55:51.190 --> 00:55:51.320]   happen
[00:55:51.320 --> 00:55:51.440]   in
[00:55:51.440 --> 00:55:51.680]   some
[00:55:51.680 --> 00:55:52.000]   cases
[00:55:52.000 --> 00:55:52.000]  .
[00:55:52.000 --> 00:55:52.200]   But
[00:55:52.200 --> 00:55:52.240]   I
[00:55:52.240 --> 00:55:52.860]   would
[00:55:52.860 --> 00:55:52.870]   never
[00:55:52.870 --> 00:55:53.420]   guarantee
[00:55:53.420 --> 00:55:53.670]   that
[00:55:53.670 --> 00:55:53.790]   or
[00:55:53.790 --> 00:55:54.040]   even
[00:55:54.040 --> 00:55:54.350]   state
[00:55:54.350 --> 00:55:54.600]   that
[00:55:54.600 --> 00:55:54.720]   as
[00:55:54.720 --> 00:55:54.840]   an
[00:55:54.840 --> 00:55:55.330]   expected
[00:55:55.330 --> 00:55:55.760]   outcome
[00:55:55.760 --> 00:55:56.000]  .
[00:55:56.000 --> 00:55:56.000]  
[00:55:56.000 --> 00:55:56.200]   And
[00:55:56.200 --> 00:55:56.360]   you
[00:55:56.360 --> 00:55:56.510]  'll
[00:55:56.510 --> 00:55:57.090]   probably
[00:55:57.090 --> 00:55:57.090]   be
[00:55:57.090 --> 00:55:57.340]   on
[00:55:57.340 --> 00:55:57.430]   page
[00:55:57.430 --> 00:55:57.600]   two
[00:55:57.600 --> 00:55:57.770]  ,
[00:55:57.770 --> 00:55:58.000]   three
[00:55:58.000 --> 00:55:58.110]  ,
[00:55:58.110 --> 00:55:58.220]   or
[00:55:58.220 --> 00:55:58.450]   four
[00:55:58.450 --> 00:55:58.620]   for
[00:55:58.620 --> 00:55:58.930]   your
[00:55:58.930 --> 00:55:59.510]   particular
[00:55:59.510 --> 00:56:00.000]   keyword
[00:56:00.000 --> 00:56:00.000]  .
[00:56:00.000 --> 00:56:00.220]   And
[00:56:00.220 --> 00:56:00.330]   then
[00:56:00.330 --> 00:56:00.560]   every
[00:56:00.560 --> 00:56:00.790]   month
[00:56:00.790 --> 00:56:01.000]   from
[00:56:01.000 --> 00:56:01.210]   there
[00:56:01.210 --> 00:56:01.430]   we
[00:56:01.430 --> 00:56:01.530]   build
[00:56:01.530 --> 00:56:01.720]   more
[00:56:01.720 --> 00:56:02.000]   links
[00:56:02.000 --> 00:56:02.200]   and
[00:56:02.200 --> 00:56:02.460]   your
[00:56:02.460 --> 00:56:02.720]   site
[00:56:02.720 --> 00:56:02.980]   goes
[00:56:02.980 --> 00:56:03.240]   up
[00:56:03.240 --> 00:56:03.420]   in
[00:56:03.420 --> 00:56:03.440]   the
[00:56:03.440 --> 00:56:03.770]   ranks
[00:56:03.770 --> 00:56:04.000]  .
[00:56:04.000 --> 00:56:04.200]   And
[00:56:04.200 --> 00:56:04.260]   I
[00:56:04.260 --> 00:56:04.720]   usually
[00:56:04.720 --> 00:56:04.980]   tell
[00:56:04.980 --> 00:56:05.180]   our
[00:56:05.180 --> 00:56:05.770]   customers
[00:56:05.770 --> 00:56:06.030]   four
[00:56:06.030 --> 00:56:06.150]   to
[00:56:06.150 --> 00:56:06.610]   six
[00:56:06.610 --> 00:56:06.750]   months
[00:56:06.750 --> 00:56:07.000]  .
[00:56:07.000 --> 00:56:07.320]   And
[00:56:07.320 --> 00:56:07.490]   I
[00:56:07.490 --> 00:56:08.020]   really
[00:56:08.020 --> 00:56:08.340]   am
[00:56:08.340 --> 00:56:09.050]   explicit
[00:56:09.050 --> 00:56:09.610]   about
[00:56:09.610 --> 00:56:10.000]   that
[00:56:10.000 --> 00:56:10.650]   because
[00:56:10.650 --> 00:56:10.660]   I
[00:56:10.660 --> 00:56:10.980]   find
