
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:01.010]   Join
[01:16:34.350 --> 01:16:34.540]   was
[01:16:34.540 --> 01:16:34.640]   to
[01:16:34.640 --> 01:16:35.000]   fight
[01:16:35.000 --> 01:16:35.000]   patent
[01:16:35.000 --> 01:16:35.000]   trolls
[01:16:35.000 --> 01:16:35.000]  ?
[01:16:35.000 --> 01:16:37.000]   And
[01:16:37.000 --> 01:16:37.000]   small
[01:16:37.000 --> 01:16:37.000]   companies
[01:16:37.000 --> 01:16:37.000]  
[01:16:37.000 --> 01:16:38.110]   would
[01:16:38.110 --> 01:16:38.550]   be
[01:16:38.550 --> 01:16:39.000]  ,
[01:16:39.000 --> 01:16:39.000]   you
[01:16:39.000 --> 01:16:39.000]   know
[01:16:39.000 --> 01:16:39.000]  ,
[01:16:39.000 --> 01:16:39.000]   I
[01:16:39.000 --> 01:16:39.000]   don
[01:16:39.000 --> 01:16:39.000]  't
[01:16:39.000 --> 01:16:39.210]   mean
[01:16:39.210 --> 01:16:39.480]   small
[01:16:39.480 --> 01:16:39.580]   as
[01:16:39.580 --> 01:16:39.680]   in
[01:16:39.680 --> 01:16:39.910]   like
[01:16:39.910 --> 01:16:40.050]   one
[01:16:40.050 --> 01:16:40.370]   person
[01:16:40.370 --> 01:16:40.470]  's
[01:16:40.470 --> 01:16:40.680]   boot
[01:16:40.680 --> 01:16:40.780]  st
[01:16:40.780 --> 01:16:41.000]  rap
[01:16:41.000 --> 01:16:41.000]  ,
[01:16:41.000 --> 01:16:41.000]   but
[01:16:41.000 --> 01:16:41.180]   you
[01:16:41.180 --> 01:16:41.540]   know
[01:16:41.540 --> 01:16:41.670]  ,
[01:16:41.670 --> 01:16:41.780]   some
[01:16:41.780 --> 01:16:41.940]   of
[01:16:41.940 --> 01:16:42.080]   the
[01:16:42.080 --> 01:16:42.440]   larger
[01:16:42.440 --> 01:16:43.000]   companies
[01:16:43.000 --> 01:16:43.000]   that
[01:16:43.000 --> 01:16:43.000]   are
[01:16:43.000 --> 01:16:43.000]   making
[01:16:43.000 --> 01:16:43.000]   some
[01:16:43.000 --> 01:16:43.270]   money
[01:16:43.270 --> 01:16:43.540]   would
[01:16:43.540 --> 01:16:43.630]   be
[01:16:43.630 --> 01:16:44.070]   incentiv
[01:16:44.070 --> 01:16:44.320]  ized
[01:16:44.320 --> 01:16:44.380]   to
[01:16:44.380 --> 01:16:44.700]   donate
[01:16:44.700 --> 01:16:45.000]   money
[01:16:45.000 --> 01:16:45.000]   to
[01:16:45.000 --> 01:16:45.600]   these
[01:16:45.600 --> 01:16:46.510]   companies
[01:16:46.510 --> 01:16:46.530]   to
[01:16:46.530 --> 01:16:47.000]   fight
[01:16:47.000 --> 01:16:47.000]   off
[01:16:47.000 --> 01:16:47.460]   the
[01:16:47.460 --> 01:16:48.190]   patent
[01:16:48.190 --> 01:16:49.000]   trolls
[01:16:49.000 --> 01:16:49.000]  .
[01:16:49.000 --> 01:16:49.440]   That
[01:16:49.440 --> 01:16:49.660]  's
[01:16:49.660 --> 01:16:49.770]   a
[01:16:49.770 --> 01:16:50.220]   good
[01:16:50.220 --> 01:16:50.650]   idea
[01:16:50.650 --> 01:16:51.000]  .
[01:16:51.000 --> 01:16:51.000]   So
[01:16:51.000 --> 01:16:51.000]   basically
[01:16:51.000 --> 01:16:51.090]   if
[01:16:51.090 --> 01:16:51.280]   they
[01:16:51.280 --> 01:16:51.420]  're
[01:16:51.420 --> 01:16:51.950]   approaching
[01:16:51.950 --> 01:16:52.080]  ,
[01:16:52.080 --> 01:16:52.130]   if
[01:16:52.130 --> 01:16:52.330]   they
[01:16:52.330 --> 01:16:52.460]  're
[01:16:52.460 --> 01:16:52.700]   going
[01:16:52.700 --> 01:16:52.800]   to
[01:16:52.800 --> 01:16:53.000]   sue
[01:16:53.000 --> 01:16:53.000]   a
[01:16:53.000 --> 01:16:53.000]   small
[01:16:53.000 --> 01:16:53.420]   company
[01:16:53.420 --> 01:16:53.540]  ,
[01:16:53.540 --> 01:16:53.660]   it
[01:16:53.660 --> 01:16:53.780]  's
[01:16:53.780 --> 01:16:53.960]   the
[01:16:53.960 --> 01:16:54.200]   same
[01:16:54.200 --> 01:16:54.320]   as
[01:16:54.320 --> 01:16:54.440]   su
[01:16:54.440 --> 01:16:54.620]  ing
[01:16:54.620 --> 01:16:54.690]   a
[01:16:54.690 --> 01:16:55.000]   large
[01:16:55.000 --> 01:16:55.000]   company
[01:16:55.000 --> 01:16:55.000]  .
[01:16:55.000 --> 01:16:55.500]   There
[01:16:55.500 --> 01:16:55.650]  's
[01:16:55.650 --> 01:16:56.040]   no
[01:16:56.040 --> 01:16:56.710]   difference
[01:16:56.710 --> 01:16:57.000]  .
[01:16:57.000 --> 01:16:57.000]   They
[01:16:57.000 --> 01:16:57.000]  'll
[01:16:57.000 --> 01:16:57.000]   take
[01:16:57.000 --> 01:16:57.000]   up
[01:16:57.000 --> 01:16:57.000]  ,
[01:16:57.000 --> 01:16:57.330]   they
[01:16:57.330 --> 01:16:57.570]  'll
[01:16:57.570 --> 01:16:57.900]   help
[01:16:57.900 --> 01:16:58.240]   take
[01:16:58.240 --> 01:16:58.420]   up
[01:16:58.420 --> 01:16:58.640]   the
[01:16:58.640 --> 01:16:58.830]   case
[01:16:58.830 --> 01:16:59.000]  ,
[01:16:59.000 --> 01:16:59.270]   you
[01:16:59.270 --> 01:16:59.380]   know
[01:16:59.380 --> 01:16:59.490]  ,
[01:16:59.490 --> 01:16:59.600]   so
[01:16:59.600 --> 01:16:59.820]   they
[01:16:59.820 --> 01:16:59.980]  'll
[01:16:59.980 --> 01:17:00.160]   go
[01:17:00.160 --> 01:17:00.360]   after
[01:17:00.360 --> 01:17:00.630]   these
[01:17:00.630 --> 01:17:01.000]   patent
[01:17:01.000 --> 01:17:01.000]   trolls
[01:17:01.000 --> 01:17:01.150]   and
[01:17:01.150 --> 01:17:01.300]   say
[01:17:01.300 --> 01:17:01.400]  ,
[01:17:01.400 --> 01:17:01.450]   "
[01:17:01.450 --> 01:17:01.660]  Okay
[01:17:01.660 --> 01:17:01.760]  ,
[01:17:01.760 --> 01:17:01.910]   now
[01:17:01.910 --> 01:17:02.060]   you
[01:17:02.060 --> 01:17:02.210]  're
[01:17:02.210 --> 01:17:02.630]   fighting
[01:17:02.630 --> 01:17:02.730]   us
[01:17:02.730 --> 01:17:03.000]  ."
[01:17:03.000 --> 01:17:03.260]   And
[01:17:03.260 --> 01:17:03.510]   they
[01:17:03.510 --> 01:17:03.730]  're
[01:17:03.730 --> 01:17:04.020]   like
[01:17:04.020 --> 01:17:04.230]  ,
[01:17:04.230 --> 01:17:04.250]   "
[01:17:04.250 --> 01:17:04.370]  Oh
[01:17:04.370 --> 01:17:04.660]   crap
[01:17:04.660 --> 01:17:05.000]  ."
[01:17:05.000 --> 01:17:05.000]   Right
[01:17:05.000 --> 01:17:05.000]  ?
[01:17:05.000 --> 01:17:05.000]   And
[01:17:05.000 --> 01:17:05.000]   the
[01:17:05.000 --> 01:17:05.020]  
[01:17:05.020 --> 01:17:05.270]   big
[01:17:05.270 --> 01:17:05.930]   companies
[01:17:05.930 --> 01:17:06.220]   like
[01:17:06.220 --> 01:17:06.450]   the
[01:17:06.450 --> 01:17:06.910]   Goog
[01:17:06.910 --> 01:17:07.000]  les
[01:17:07.000 --> 01:17:07.260]   of
[01:17:07.260 --> 01:17:07.660]   the
[01:17:07.660 --> 01:17:08.320]   world
[01:17:08.320 --> 01:17:08.990]   would
[01:17:08.990 --> 01:17:09.000]   want
[01:17:09.000 --> 01:17:09.170]   to
[01:17:09.170 --> 01:17:09.450]   put
[01:17:09.450 --> 01:17:09.860]   money
[01:17:09.860 --> 01:17:10.200]   into
[01:17:10.200 --> 01:17:10.700]   it
[01:17:10.700 --> 01:17:11.000]   because
[01:17:11.000 --> 01:17:11.000]   they
[01:17:11.000 --> 01:17:11.180]   know
[01:17:11.180 --> 01:17:11.340]   these
[01:17:11.340 --> 01:17:11.570]   patent
[01:17:11.570 --> 01:17:11.800]   trolls
[01:17:11.800 --> 01:17:11.910]   are
[01:17:11.910 --> 01:17:12.100]   going
[01:17:12.100 --> 01:17:12.170]   to
[01:17:12.170 --> 01:17:12.320]   come
[01:17:12.320 --> 01:17:12.430]   for
[01:17:12.430 --> 01:17:12.580]   them
[01:17:12.580 --> 01:17:13.000]   eventually
[01:17:13.000 --> 01:17:13.000]   and
[01:17:13.000 --> 01:17:13.000]   by
[01:17:13.000 --> 01:17:13.000]   that
[01:17:13.000 --> 01:17:13.240]   time
[01:17:13.240 --> 01:17:13.560]   they
[01:17:13.560 --> 01:17:13.720]   have
[01:17:13.720 --> 01:17:13.770]   a
[01:17:13.770 --> 01:17:13.960]   fo
[01:17:13.960 --> 01:17:14.070]  e
[01:17:14.070 --> 01:17:14.140]  .
[01:17:14.140 --> 01:17:14.380]   They
[01:17:14.380 --> 01:17:14.720]   want
[01:17:14.720 --> 01:17:14.740]   to
[01:17:14.740 --> 01:17:14.800]   n
[01:17:14.800 --> 01:17:15.000]  ip
[01:17:15.000 --> 01:17:15.000]   the
[01:17:15.000 --> 01:17:15.000]   butt
[01:17:15.000 --> 01:17:15.000]  .
[01:17:15.000 --> 01:17:15.180]   N
[01:17:15.180 --> 01:17:15.440]  ip
[01:17:15.440 --> 01:17:15.490]   these
[01:17:15.490 --> 01:17:15.860]   patent
[01:17:15.860 --> 01:17:16.230]   trolls
[01:17:16.230 --> 01:17:16.350]   in
[01:17:16.350 --> 01:17:16.560]   the
[01:17:16.560 --> 01:17:17.000]   butt
[01:17:17.000 --> 01:17:17.000]  .
[01:17:17.000 --> 01:17:17.280]   Yeah
[01:17:17.280 --> 01:17:17.710]  ,
[01:17:17.710 --> 01:17:17.790]   that
[01:17:17.790 --> 01:17:17.940]  's
[01:17:17.940 --> 01:17:18.020]   a
[01:17:18.020 --> 01:17:18.420]   great
[01:17:18.420 --> 01:17:18.600]   idea
[01:17:18.600 --> 01:17:19.000]  .
[01:17:19.000 --> 01:17:19.330]   So
[01:17:19.330 --> 01:17:19.820]   you
[01:17:19.820 --> 01:17:20.810]   create
[01:17:20.810 --> 01:17:21.000]   a
[01:17:21.000 --> 01:17:21.000]  ,
[01:17:21.000 --> 01:17:21.000]   yeah
[01:17:21.000 --> 01:17:21.000]  ,
[01:17:21.000 --> 01:17:21.000]   so
[01:17:21.000 --> 01:17:21.070]   I
[01:17:21.070 --> 01:17:21.210]  'm
[01:17:21.210 --> 01:17:21.700]   writing
[01:17:21.700 --> 01:17:21.770]   a
[01:17:21.770 --> 01:17:22.050]   blog
[01:17:22.050 --> 01:17:22.330]   post
[01:17:22.330 --> 01:17:22.720]   about
[01:17:22.720 --> 01:17:23.000]   that
[01:17:23.000 --> 01:17:23.000]   and
[01:17:23.000 --> 01:17:23.000]   see
[01:17:23.000 --> 01:17:23.000]   if
[01:17:23.000 --> 01:17:23.000]   I
[01:17:23.000 --> 01:17:23.000]  ,
[01:17:23.000 --> 01:17:23.210]   you
[01:17:23.210 --> 01:17:23.400]   know
[01:17:23.400 --> 01:17:23.510]  ,
[01:17:23.510 --> 01:17:23.740]   kind
[01:17:23.740 --> 01:17:23.850]   of
[01:17:23.850 --> 01:17:23.900]   a
[01:17:23.900 --> 01:17:24.130]   call
[01:17:24.130 --> 01:17:24.240]   to
[01:17:24.240 --> 01:17:24.470]   arms
[01:17:24.470 --> 01:17:24.580]   to
[01:17:24.580 --> 01:17:25.000]   create
[01:17:25.000 --> 01:17:25.000]   a
[01:17:25.000 --> 01:17:26.090]   patent
[01:17:26.090 --> 01:17:27.000]   troll
[01:17:27.000 --> 01:17:27.000]  ,
[01:17:27.000 --> 01:17:27.790]   you
[01:17:27.790 --> 01:17:28.550]   know
[01:17:28.550 --> 01:17:29.000]  ,
[01:17:29.000 --> 01:17:29.000]   sort
[01:17:29.000 --> 01:17:29.000]   of
[01:17:29.000 --> 01:17:29.840]   defender
[01:17:29.840 --> 01:17:30.000]  .
[01:17:30.000 --> 01:17:30.080]   I
[01:17:30.080 --> 01:17:30.490]   think
[01:17:30.490 --> 01:17:30.820]   that
[01:17:30.820 --> 01:17:31.000]   is
[01:17:31.000 --> 01:17:31.000]   a
[01:17:31.000 --> 01:17:31.000]   really
[01:17:31.000 --> 01:17:31.000]   good
[01:17:31.000 --> 01:17:31.250]   idea
[01:17:31.250 --> 01:17:31.470]  .
[01:17:31.470 --> 01:17:31.690]   That
[01:17:31.690 --> 01:17:31.810]  's
[01:17:31.810 --> 01:17:32.000]   the
[01:17:32.000 --> 01:17:32.250]   kind
[01:17:32.250 --> 01:17:32.690]   of
[01:17:32.690 --> 01:17:32.730]   thing
[01:17:32.730 --> 01:17:33.000]   that
[01:17:33.000 --> 01:17:33.000]   could
[01:17:33.000 --> 01:17:33.000]   get
[01:17:33.000 --> 01:17:33.000]  ,
[01:17:33.000 --> 01:17:33.020]  
[01:17:33.020 --> 01:17:33.120]   I
[01:17:33.120 --> 01:17:33.490]   see
[01:17:33.490 --> 01:17:33.610]   a
[01:17:33.610 --> 01:17:34.100]   very
[01:17:34.100 --> 01:17:35.000]   similar
[01:17:35.000 --> 01:17:35.450]   patent
[01:17:35.450 --> 01:17:35.730]   that
[01:17:35.730 --> 01:17:35.870]   we
[01:17:35.870 --> 01:17:36.090]   saw
[01:17:36.090 --> 01:17:36.380]   with
[01:17:36.380 --> 01:17:36.600]   the
[01:17:36.600 --> 01:17:37.000]   whole
[01:17:37.000 --> 01:17:37.000]   Start
[01:17:37.000 --> 01:17:37.000]  up
[01:17:37.000 --> 01:17:37.000]   Guild
[01:17:37.000 --> 01:17:37.560]   post
[01:17:37.560 --> 01:17:38.190]  ,
[01:17:38.190 --> 01:17:38.220]   you
[01:17:38.220 --> 01:17:38.720]   know
[01:17:38.720 --> 01:17:39.000]  ,
[01:17:39.000 --> 01:17:39.000]   the
[01:17:39.000 --> 01:17:39.000]   whole
[01:17:39.000 --> 01:17:39.000]   Ent
[01:17:39.000 --> 01:17:39.000]  rep
[01:17:39.000 --> 01:17:39.000]  ren
[01:17:39.000 --> 01:17:39.000]  e
[01:17:39.000 --> 01:17:40.140]   post
[01:17:40.140 --> 01:17:41.000]  .
[01:17:41.000 --> 01:17:41.000]   Yeah
[01:17:41.000 --> 01:17:41.000]  ,
[01:17:41.000 --> 01:17:41.000]   that
[01:17:41.000 --> 01:17:41.000]   could
[01:17:41.000 --> 01:17:41.000]   be
[01:17:41.000 --> 01:17:41.000]   a
[01:17:41.000 --> 01:17:41.160]   bell
[01:17:41.160 --> 01:17:41.320]   ring
[01:17:41.320 --> 01:17:41.400]  er
[01:17:41.400 --> 01:17:41.600]   right
[01:17:41.600 --> 01:17:41.810]   there
[01:17:41.810 --> 01:17:41.920]  .
[01:17:41.920 --> 01:17:42.090]   That
[01:17:42.090 --> 01:17:42.280]   could
[01:17:42.280 --> 01:17:42.360]   go
[01:17:42.360 --> 01:17:42.440]   to
[01:17:42.440 --> 01:17:42.680]   number
[01:17:42.680 --> 01:17:42.800]   one
[01:17:42.800 --> 01:17:43.000]  .
[01:17:43.000 --> 01:17:43.000]   But
[01:17:43.000 --> 01:17:43.000]   even
[01:17:43.000 --> 01:17:43.290]   more
[01:17:43.290 --> 01:17:43.580]   than
[01:17:43.580 --> 01:17:43.870]   that
[01:17:43.870 --> 01:17:44.010]  ,
[01:17:44.010 --> 01:17:44.080]   I
[01:17:44.080 --> 01:17:44.450]   mean
[01:17:44.450 --> 01:17:44.510]  ,
[01:17:44.510 --> 01:17:44.650]   it
[01:17:44.650 --> 01:17:44.790]  's
[01:17:44.790 --> 01:17:45.000]  ,
[01:17:45.000 --> 01:17:45.000]   I
[01:17:45.000 --> 01:17:45.000]   think
[01:17:45.000 --> 01:17:45.000]   something
[01:17:45.000 --> 01:17:45.000]   like
[01:17:45.000 --> 01:17:45.280]   that
[01:17:45.280 --> 01:17:45.630]   needs
[01:17:45.630 --> 01:17:45.780]   to
[01:17:45.780 --> 01:17:46.120]   exist
[01:17:46.120 --> 01:17:46.330]  .
[01:17:46.330 --> 01:17:47.000]   Something
[01:17:47.000 --> 01:17:47.000]   has
[01:17:47.000 --> 01:17:47.000]   to
[01:17:47.000 --> 01:17:47.660]   exist
[01:17:47.660 --> 01:17:47.920]   to
[01:17:47.920 --> 01:17:48.580]   fight
[01:17:48.580 --> 01:17:49.000]   off
[01:17:49.000 --> 01:17:49.000]   these
[01:17:49.000 --> 01:17:49.410]   patent
[01:17:49.410 --> 01:17:49.690]   trolls
[01:17:49.690 --> 01:17:49.850]  .
[01:17:49.850 --> 01:17:50.130]   They
[01:17:50.130 --> 01:17:50.240]  're
[01:17:50.240 --> 01:17:50.480]   just
[01:17:50.480 --> 01:17:50.510]   a
[01:17:50.510 --> 01:17:50.990]   parasite
[01:17:50.990 --> 01:17:51.000]   on
[01:17:51.000 --> 01:17:51.000]   the
[01:17:51.000 --> 01:17:51.290]   system
[01:17:51.290 --> 01:17:51.440]   and
[01:17:51.440 --> 01:17:51.640]   they
[01:17:51.640 --> 01:17:51.780]  're
[01:17:51.780 --> 01:17:51.930]   too
[01:17:51.930 --> 01:17:52.370]   dangerous
[01:17:52.370 --> 01:17:52.470]   to
[01:17:52.470 --> 01:17:52.570]   be
[01:17:52.570 --> 01:17:52.720]   out
[01:17:52.720 --> 01:17:53.000]   there
[01:17:53.000 --> 01:17:53.000]   just
[01:17:53.000 --> 01:17:53.000]  ,
[01:17:53.000 --> 01:17:53.660]   you
[01:17:53.660 --> 01:17:54.530]   know
[01:17:54.530 --> 01:17:54.970]  ,
[01:17:54.970 --> 01:17:55.000]   kind
[01:17:55.000 --> 01:17:55.000]   of
[01:17:55.000 --> 01:17:56.810]   threatening
[01:17:56.810 --> 01:17:57.000]   people
[01:17:57.000 --> 01:17:57.000]  ,
[01:17:57.000 --> 01:17:57.000]   you
[01:17:57.000 --> 01:17:57.000]   know
[01:17:57.000 --> 01:17:57.000]  ,
[01:17:57.000 --> 01:17:57.960]   with
[01:17:57.960 --> 01:17:58.190]   these
[01:17:58.190 --> 01:17:59.000]   crappy
[01:17:59.000 --> 01:17:59.000]   BS
[01:17:59.000 --> 01:17:59.700]   allegations
[01:17:59.700 --> 01:17:59.950]   that
[01:17:59.950 --> 01:18:00.330]   people
[01:18:00.330 --> 01:18:00.590]   just
[01:18:00.590 --> 01:18:01.000]   settle
[01:18:01.000 --> 01:18:01.000]   because
[01:18:01.000 --> 01:18:01.000]   it
[01:18:01.000 --> 01:18:01.000]  's
[01:18:01.000 --> 01:18:01.000]   just
[01:18:01.000 --> 01:18:01.000]  
[01:18:01.000 --> 01:18:01.710]   too
[01:18:01.710 --> 01:18:03.000]   annoying
[01:18:03.000 --> 01:18:03.000]   or
[01:18:03.000 --> 01:18:03.000]   too
[01:18:03.000 --> 01:18:03.000]   expensive
[01:18:03.000 --> 01:18:03.200]   to
[01:18:03.200 --> 01:18:03.700]   fight
[01:18:03.700 --> 01:18:04.000]  .
[01:18:04.000 --> 01:18:04.160]   Okay
[01:18:04.160 --> 01:18:04.240]  ,
[01:18:04.240 --> 01:18:04.280]   I
[01:18:04.280 --> 01:18:04.400]   don
[01:18:04.400 --> 01:18:04.480]  't
[01:18:04.480 --> 01:18:04.640]   want
[01:18:04.640 --> 01:18:04.800]   this
[01:18:04.800 --> 01:18:04.880]   to
[01:18:04.880 --> 01:18:05.000]   be
[01:18:05.000 --> 01:18:05.000]   an
[01:18:05.000 --> 01:18:05.000]   empty
[01:18:05.000 --> 01:18:05.390]   promise
[01:18:05.390 --> 01:18:05.560]  .
[01:18:05.560 --> 01:18:05.610]   I
[01:18:05.610 --> 01:18:05.830]   want
[01:18:05.830 --> 01:18:06.000]   you
[01:18:06.000 --> 01:18:06.110]   to
[01:18:06.110 --> 01:18:06.350]   make
[01:18:06.350 --> 01:18:06.410]   a
[01:18:06.410 --> 01:18:07.000]   commitment
[01:18:07.000 --> 01:18:07.000]   that
[01:18:07.000 --> 01:18:07.000]   you
[01:18:07.000 --> 01:18:07.000]  're
[01:18:07.000 --> 01:18:07.000]   going
[01:18:07.000 --> 01:18:07.120]   to
[01:18:07.120 --> 01:18:07.260]   do
[01:18:07.260 --> 01:18:07.490]   this
[01:18:07.490 --> 01:18:07.680]  .
[01:18:07.680 --> 01:18:07.740]   I
[01:18:07.740 --> 01:18:08.050]  'll
[01:18:08.050 --> 01:18:08.090]   do
[01:18:08.090 --> 01:18:08.170]   it
[01:18:08.170 --> 01:18:08.360]  .
[01:18:08.360 --> 01:18:08.510]   I
[01:18:08.510 --> 01:18:08.610]  'll
[01:18:08.610 --> 01:18:08.980]   write
[01:18:08.980 --> 01:18:09.000]   this
[01:18:09.000 --> 01:18:09.000]   one
[01:18:09.000 --> 01:18:09.000]  .
[01:18:09.000 --> 01:18:09.250]   Okay
[01:18:09.250 --> 01:18:09.370]  ,
[01:18:09.370 --> 01:18:09.620]   when
[01:18:09.620 --> 01:18:09.740]  's
[01:18:09.740 --> 01:18:09.860]   it
[01:18:09.860 --> 01:18:10.180]   going
[01:18:10.180 --> 01:18:10.300]   to
[01:18:10.300 --> 01:18:10.420]   be
[01:18:10.420 --> 01:18:10.740]   there
[01:18:10.740 --> 01:18:11.000]  ?
[01:18:11.000 --> 01:18:11.000]   When
[01:18:11.000 --> 01:18:11.000]   are
[01:18:11.000 --> 01:18:11.160]   you
[01:18:11.160 --> 01:18:11.390]   going
[01:18:11.390 --> 01:18:11.490]   to
[01:18:11.490 --> 01:18:11.720]   have
[01:18:11.720 --> 01:18:11.890]   this
[01:18:11.890 --> 01:18:12.030]  ?
[01:18:12.030 --> 01:18:12.190]   And
[01:18:12.190 --> 01:18:12.330]   don
[01:18:12.330 --> 01:18:12.420]  't
[01:18:12.420 --> 01:18:12.590]   say
[01:18:12.590 --> 01:18:12.720]   two
[01:18:12.720 --> 01:18:13.000]   weeks
[01:18:13.000 --> 01:18:13.000]  .
[01:18:13.000 --> 01:18:13.060]   I
[01:18:13.060 --> 01:18:13.240]  'll
[01:18:13.240 --> 01:18:13.480]   have
[01:18:13.480 --> 01:18:13.600]   it
[01:18:13.600 --> 01:18:13.750]   up
[01:18:13.750 --> 01:18:13.840]   by
[01:18:13.840 --> 01:18:14.020]   the
[01:18:14.020 --> 01:18:14.190]   end
[01:18:14.190 --> 01:18:14.320]   of
[01:18:14.320 --> 01:18:14.560]   next
[01:18:14.560 --> 01:18:14.800]   week
[01:18:14.800 --> 01:18:15.000]  .
[01:18:15.000 --> 01:18:15.170]   I
[01:18:15.170 --> 01:18:15.220]  'll
[01:18:15.220 --> 01:18:15.350]   have
[01:18:15.350 --> 01:18:15.440]   it
[01:18:15.440 --> 01:18:15.530]   by
[01:18:15.530 --> 01:18:15.670]   the
[01:18:15.670 --> 01:18:15.790]   end
[01:18:15.790 --> 01:18:15.880]  ,
[01:18:15.880 --> 01:18:15.920]   I
[01:18:15.920 --> 01:18:16.050]  'll
[01:18:16.050 --> 01:18:16.230]   have
[01:18:16.230 --> 01:18:16.320]   it
[01:18:16.320 --> 01:18:16.410]   by
[01:18:16.410 --> 01:18:16.590]   next
[01:18:16.590 --> 01:18:17.000]   show
[01:18:17.000 --> 01:18:17.000]  .
[01:18:17.000 --> 01:18:17.830]   Okay
[01:18:17.830 --> 01:18:18.170]  ,
[01:18:18.170 --> 01:18:18.760]   so
[01:18:18.760 --> 01:18:19.000]   by
[01:18:19.000 --> 01:18:19.000]   next
[01:18:19.000 --> 01:18:19.250]   show
[01:18:19.250 --> 01:18:19.430]  .
[01:18:19.430 --> 01:18:19.700]   Okay
[01:18:19.700 --> 01:18:19.800]  ,
[01:18:19.800 --> 01:18:20.050]   that
[01:18:20.050 --> 01:18:20.170]  's
[01:18:20.170 --> 01:18:20.350]   the
[01:18:20.350 --> 01:18:20.780]   promise
[01:18:20.780 --> 01:18:21.000]  .
[01:18:21.000 --> 01:18:21.000]   I
[01:18:21.000 --> 01:18:21.000]   really
[01:18:21.000 --> 01:18:21.000]   want
[01:18:21.000 --> 01:18:21.000]   to
[01:18:21.000 --> 01:18:21.180]   see
[01:18:21.180 --> 01:18:21.440]   that
[01:18:21.440 --> 01:18:21.630]  .
[01:18:21.630 --> 01:18:21.930]   We
[01:18:21.930 --> 01:18:21.940]  've
[01:18:21.940 --> 01:18:22.130]   got
[01:18:22.130 --> 01:18:22.250]   to
[01:18:22.250 --> 01:18:22.500]   come
[01:18:22.500 --> 01:18:22.620]   up
[01:18:22.620 --> 01:18:22.860]   with
[01:18:22.860 --> 01:18:23.000]   a
[01:18:23.000 --> 01:18:23.000]   name
[01:18:23.000 --> 01:18:23.000]   for
[01:18:23.000 --> 01:18:23.000]   it
[01:18:23.000 --> 01:18:23.000]  ,
[01:18:23.000 --> 01:18:23.250]   like
[01:18:23.250 --> 01:18:23.310]   a
[01:18:23.310 --> 01:18:23.740]   working
[01:18:23.740 --> 01:18:24.040]   name
[01:18:24.040 --> 01:18:24.210]   for
[01:18:24.210 --> 01:18:24.290]   it
[01:18:24.290 --> 01:18:24.480]  .
[01:18:24.480 --> 01:18:24.720]   Just
[01:18:24.720 --> 01:18:25.000]   like
[01:18:25.000 --> 01:18:25.000]   the
[01:18:25.000 --> 01:18:25.550]   American
[01:18:25.550 --> 01:18:25.890]   Civil
[01:18:25.890 --> 01:18:26.020]   Li
[01:18:26.020 --> 01:18:26.290]  bert
[01:18:26.290 --> 01:18:26.490]  ies
[01:18:26.490 --> 01:18:26.830]   Union
[01:18:26.830 --> 01:18:27.000]  ,
[01:18:27.000 --> 01:18:27.000]   there
[01:18:27.000 --> 01:18:27.000]  's
[01:18:27.000 --> 01:18:27.000]   the
[01:18:27.000 --> 01:18:27.000]  ,
[01:18:27.000 --> 01:18:27.580]   you
[01:18:27.580 --> 01:18:28.160]   know
[01:18:28.160 --> 01:18:28.490]  ,
[01:18:28.490 --> 01:18:28.850]   the
[01:18:28.850 --> 01:18:29.000]   Electronic
[01:18:29.000 --> 01:18:29.070]  
[01:18:29.070 --> 01:18:29.700]   Freedom
[01:18:29.700 --> 01:18:30.700]   Foundation
[01:18:30.700 --> 01:18:30.980]  .
[01:18:30.980 --> 01:18:31.000]   We
[01:18:31.000 --> 01:18:31.000]  've
[01:18:31.000 --> 01:18:31.000]   got
[01:18:31.000 --> 01:18:31.000]   to
[01:18:31.000 --> 01:18:31.000]   find
[01:18:31.000 --> 01:18:31.000]   like
[01:18:31.000 --> 01:18:31.000]   the
[01:18:31.000 --> 01:18:33.000]   patent
[01:18:33.000 --> 01:18:33.000]  ,
[01:18:33.000 --> 01:18:34.450]   you
[01:18:34.450 --> 01:18:34.540]   know
[01:18:34.540 --> 01:18:35.000]  ,
[01:18:35.000 --> 01:18:35.040]   I
[01:18:35.040 --> 01:18:35.290]   don
[01:18:35.290 --> 01:18:35.350]  't
[01:18:35.350 --> 01:18:35.480]   know
[01:18:35.480 --> 01:18:35.570]  ,
[01:18:35.570 --> 01:18:35.670]   we
[01:18:35.670 --> 01:18:35.860]   have
[01:18:35.860 --> 01:18:35.960]   to
[01:18:35.960 --> 01:18:36.150]   come
[01:18:36.150 --> 01:18:36.250]   up
[01:18:36.250 --> 01:18:36.450]   with
[01:18:36.450 --> 01:18:36.630]   some
[01:18:36.630 --> 01:18:36.820]   kind
[01:18:36.820 --> 01:18:37.000]   of
[01:18:37.000 --> 01:18:37.000]   thing
[01:18:37.000 --> 01:18:37.000]   about
[01:18:37.000 --> 01:18:37.240]   anti
[01:18:37.240 --> 01:18:37.480]  -
[01:18:37.480 --> 01:18:37.500]  pat
[01:18:37.500 --> 01:18:37.660]  ent
[01:18:37.660 --> 01:18:37.840]   tro
