
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:01.010]   Join
[00:50:02.750 --> 00:50:03.630]   version
[00:50:03.630 --> 00:50:03.760]   and
[00:50:03.760 --> 00:50:04.340]   starting
[00:50:04.340 --> 00:50:04.510]   to
[00:50:04.510 --> 00:50:04.770]   try
[00:50:04.770 --> 00:50:05.120]   your
[00:50:05.120 --> 00:50:05.740]   product
[00:50:05.740 --> 00:50:06.160]   and
[00:50:06.160 --> 00:50:06.170]   so
[00:50:06.170 --> 00:50:06.700]   forth
[00:50:06.700 --> 00:50:07.000]  .
[00:50:07.000 --> 00:50:07.000]  
[00:50:07.000 --> 00:50:07.170]   Sorry
[00:50:07.170 --> 00:50:07.240]  ,
[00:50:07.240 --> 00:50:07.270]   I
[00:50:07.270 --> 00:50:07.510]   was
[00:50:07.510 --> 00:50:07.550]   just
[00:50:07.550 --> 00:50:07.680]   going
[00:50:07.680 --> 00:50:07.750]   to
[00:50:07.750 --> 00:50:07.850]   say
[00:50:07.850 --> 00:50:07.920]  ,
[00:50:07.920 --> 00:50:08.060]   yeah
[00:50:08.060 --> 00:50:08.150]  ,
[00:50:08.150 --> 00:50:08.370]   because
[00:50:08.370 --> 00:50:08.470]   one
[00:50:08.470 --> 00:50:08.560]   of
[00:50:08.560 --> 00:50:08.630]   the
[00:50:08.630 --> 00:50:08.880]   things
[00:50:08.880 --> 00:50:09.000]  ,
[00:50:09.000 --> 00:50:09.140]   I
[00:50:09.140 --> 00:50:09.710]   mean
[00:50:09.710 --> 00:50:10.000]  ,
[00:50:10.000 --> 00:50:10.080]   I
[00:50:10.080 --> 00:50:10.450]   had
[00:50:10.450 --> 00:50:10.990]   started
[00:50:10.990 --> 00:50:11.160]   to
[00:50:11.160 --> 00:50:11.610]   build
[00:50:11.610 --> 00:50:11.780]   an
[00:50:11.780 --> 00:50:12.000]   app
[00:50:12.000 --> 00:50:12.090]  ,
[00:50:12.090 --> 00:50:12.590]   something
[00:50:12.590 --> 00:50:12.670]   like
[00:50:12.670 --> 00:50:12.800]   Tat
[00:50:12.800 --> 00:50:13.000]  ango
[00:50:13.000 --> 00:50:13.000]  ,
[00:50:13.000 --> 00:50:13.290]   and
[00:50:13.290 --> 00:50:13.420]   the
[00:50:13.420 --> 00:50:13.710]   main
[00:50:13.710 --> 00:50:14.140]   reason
[00:50:14.140 --> 00:50:14.350]   why
[00:50:14.350 --> 00:50:14.420]   I
[00:50:14.420 --> 00:50:14.980]   had
[00:50:14.980 --> 00:50:14.990]   built
[00:50:14.990 --> 00:50:15.130]   it
[00:50:15.130 --> 00:50:15.400]   was
[00:50:15.400 --> 00:50:15.920]   because
[00:50:15.920 --> 00:50:15.930]   I
[00:50:15.930 --> 00:50:16.350]   wanted
[00:50:16.350 --> 00:50:16.490]   to
[00:50:16.490 --> 00:50:16.860]   track
[00:50:16.860 --> 00:50:17.500]   people
[00:50:17.500 --> 00:50:17.570]   from
[00:50:17.570 --> 00:50:17.780]   the
[00:50:17.780 --> 00:50:18.210]   entire
[00:50:18.210 --> 00:50:19.000]   lifecycle
[00:50:19.000 --> 00:50:19.000]  .
[00:50:19.000 --> 00:50:19.290]   And
[00:50:19.290 --> 00:50:19.530]   the
[00:50:19.530 --> 00:50:20.050]   idea
[00:50:20.050 --> 00:50:20.210]   was
[00:50:20.210 --> 00:50:21.420]   essentially
[00:50:21.420 --> 00:50:21.520]   to
[00:50:21.520 --> 00:50:21.990]   create
[00:50:21.990 --> 00:50:22.070]   a
[00:50:22.070 --> 00:50:22.440]   link
[00:50:22.440 --> 00:50:23.160]   tracker
[00:50:23.160 --> 00:50:23.270]   as
[00:50:23.270 --> 00:50:23.730]   well
[00:50:23.730 --> 00:50:24.000]  .
[00:50:24.000 --> 00:50:24.090]   So
[00:50:24.090 --> 00:50:24.490]   basically
[00:50:24.490 --> 00:50:24.690]   you
[00:50:24.690 --> 00:50:24.890]   could
[00:50:24.890 --> 00:50:24.980]   do
[00:50:24.980 --> 00:50:25.080]   the
[00:50:25.080 --> 00:50:25.310]   short
[00:50:25.310 --> 00:50:25.490]   link
[00:50:25.490 --> 00:50:25.850]   tracking
[00:50:25.850 --> 00:50:25.980]   and
[00:50:25.980 --> 00:50:26.110]   you
[00:50:26.110 --> 00:50:26.660]   could
[00:50:26.660 --> 00:50:26.750]   capture
[00:50:26.750 --> 00:50:27.000]   people
[00:50:27.000 --> 00:50:28.000]   coming
[00:50:28.000 --> 00:50:28.440]   in
[00:50:28.440 --> 00:50:28.550]   who
[00:50:28.550 --> 00:50:29.000]   were
[00:50:29.000 --> 00:50:29.550]   maybe
[00:50:29.550 --> 00:50:30.000]   clicking
[00:50:30.000 --> 00:50:30.270]   links
[00:50:30.270 --> 00:50:31.000]   within
[00:50:31.000 --> 00:50:31.030]   Twitter
[00:50:31.030 --> 00:50:31.120]   or
[00:50:31.120 --> 00:50:31.490]   within
[00:50:31.490 --> 00:50:32.000]   Facebook
[00:50:32.000 --> 00:50:32.000]   or
[00:50:32.000 --> 00:50:32.000]   wherever
[00:50:32.000 --> 00:50:32.000]  ,
[00:50:32.000 --> 00:50:32.000]  
[00:50:32.000 --> 00:50:32.250]   and
[00:50:32.250 --> 00:50:32.440]   then
[00:50:32.440 --> 00:50:32.630]   you
[00:50:32.630 --> 00:50:32.880]   set
[00:50:32.880 --> 00:50:33.190]   a
[00:50:33.190 --> 00:50:33.250]   cookie
[00:50:33.250 --> 00:50:33.370]   on
[00:50:33.370 --> 00:50:33.560]   the
[00:50:33.560 --> 00:50:34.070]   machine
[00:50:34.070 --> 00:50:34.190]   and
[00:50:34.190 --> 00:50:34.380]   you
[00:50:34.380 --> 00:50:34.690]   could
[00:50:34.690 --> 00:50:35.000]   track
[00:50:35.000 --> 00:50:35.250]   them
[00:50:35.250 --> 00:50:35.440]   all
[00:50:35.440 --> 00:50:35.630]   the
[00:50:35.630 --> 00:50:35.820]   way
[00:50:35.820 --> 00:50:36.070]   from
[00:50:36.070 --> 00:50:36.340]   your
[00:50:36.340 --> 00:50:36.630]   first
[00:50:36.630 --> 00:50:37.150]   touch
[00:50:37.150 --> 00:50:37.330]   into
[00:50:37.330 --> 00:50:38.070]   basically
[00:50:38.070 --> 00:50:38.440]   into
[00:50:38.440 --> 00:50:38.730]   your
[00:50:38.730 --> 00:50:39.000]   app
[00:50:39.000 --> 00:50:39.130]   and
[00:50:39.130 --> 00:50:39.310]   then
[00:50:39.310 --> 00:50:39.440]   get
[00:50:39.440 --> 00:50:39.530]   an
[00:50:39.530 --> 00:50:40.000]   insight
[00:50:40.000 --> 00:50:40.000]  .
[00:50:40.000 --> 00:50:40.440]   There
[00:50:40.440 --> 00:50:40.720]   are
[00:50:40.720 --> 00:50:41.080]   also
[00:50:41.080 --> 00:50:41.800]   products
[00:50:41.800 --> 00:50:42.410]   within
[00:50:42.410 --> 00:50:43.330]   the
[00:50:43.330 --> 00:50:43.420]   marketing
[00:50:43.420 --> 00:50:44.320]   automation
[00:50:44.320 --> 00:50:44.770]   space
[00:50:44.770 --> 00:50:45.220]   which
[00:50:45.220 --> 00:50:45.490]   are
[00:50:45.490 --> 00:50:45.950]   doing
[00:50:45.950 --> 00:50:46.570]   exactly
[00:50:46.570 --> 00:50:47.000]   that
[00:50:47.000 --> 00:50:47.000]  .
[00:50:47.000 --> 00:50:47.270]   And
[00:50:47.270 --> 00:50:47.320]   we
[00:50:47.320 --> 00:50:47.970]   complement
[00:50:47.970 --> 00:50:48.230]   this
[00:50:48.230 --> 00:50:48.750]   process
[00:50:48.750 --> 00:50:48.820]   by
[00:50:48.820 --> 00:50:49.280]   looking
[00:50:49.280 --> 00:50:49.410]   at
[00:50:49.410 --> 00:50:49.710]   what
[00:50:49.710 --> 00:50:49.930]   they
[00:50:49.930 --> 00:50:50.140]  're
[00:50:50.140 --> 00:50:50.440]   doing
[00:50:50.440 --> 00:50:50.960]   once
[00:50:50.960 --> 00:50:51.040]   they
[00:50:51.040 --> 00:50:51.150]  're
[00:50:51.150 --> 00:50:51.670]   starting
[00:50:51.670 --> 00:50:51.860]   to
[00:50:51.860 --> 00:50:51.990]   use
[00:50:51.990 --> 00:50:52.250]   your
[00:50:52.250 --> 00:50:52.710]   service
[00:50:52.710 --> 00:50:53.000]  .
[00:50:53.000 --> 00:50:53.470]   But
[00:50:53.470 --> 00:50:54.320]   obviously
[00:50:54.320 --> 00:50:54.760]   this
[00:50:54.760 --> 00:50:54.990]   is
[00:50:54.990 --> 00:50:55.200]  ,
[00:50:55.200 --> 00:50:55.310]   I
[00:50:55.310 --> 00:50:55.680]   mean
[00:50:55.680 --> 00:50:56.000]  ,
[00:50:56.000 --> 00:50:56.240]   I
[00:50:56.240 --> 00:50:56.340]  'm
[00:50:56.340 --> 00:50:56.820]   talking
[00:50:56.820 --> 00:50:57.230]   about
[00:50:57.230 --> 00:50:57.560]   this
[00:50:57.560 --> 00:50:57.720]   as
[00:50:57.720 --> 00:50:58.030]   it
[00:50:58.030 --> 00:50:58.040]   is
[00:50:58.040 --> 00:50:58.200]   so
[00:50:58.200 --> 00:50:58.870]   trivial
[00:50:58.870 --> 00:50:59.000]  ,
[00:50:59.000 --> 00:50:59.000]  
[00:50:59.000 --> 00:50:59.290]   but
[00:50:59.290 --> 00:50:59.930]   the
[00:50:59.930 --> 00:51:00.160]   reason
[00:51:00.160 --> 00:51:00.250]   I
[00:51:00.250 --> 00:51:00.480]  'm
[00:51:00.480 --> 00:51:01.140]   saying
[00:51:01.140 --> 00:51:01.470]   that
[00:51:01.470 --> 00:51:01.600]   is
[00:51:01.600 --> 00:51:02.350]   because
[00:51:02.350 --> 00:51:02.750]   this
[00:51:02.750 --> 00:51:02.860]   is
[00:51:02.860 --> 00:51:03.420]   almost
[00:51:03.420 --> 00:51:03.880]   a
[00:51:03.880 --> 00:51:04.250]   pattern
[00:51:04.250 --> 00:51:04.500]   all
[00:51:04.500 --> 00:51:04.700]   of
[00:51:04.700 --> 00:51:04.980]   our
[00:51:04.980 --> 00:51:05.850]   customers
[00:51:05.850 --> 00:51:06.140]   are
[00:51:06.140 --> 00:51:06.620]   doing
[00:51:06.620 --> 00:51:07.000]  .
[00:51:07.000 --> 00:51:07.400]   This
[00:51:07.400 --> 00:51:07.600]   is
[00:51:07.600 --> 00:51:07.900]   how
[00:51:07.900 --> 00:51:08.300]   they
[00:51:08.300 --> 00:51:08.860]  're
[00:51:08.860 --> 00:51:09.300]   getting
[00:51:09.300 --> 00:51:09.790]   their
[00:51:09.790 --> 00:51:10.300]   leads
[00:51:10.300 --> 00:51:10.590]   and
[00:51:10.590 --> 00:51:10.960]   try
[00:51:10.960 --> 00:51:11.100]   to
[00:51:11.100 --> 00:51:11.400]   run
[00:51:11.400 --> 00:51:11.500]   a
[00:51:11.500 --> 00:51:12.200]   process
[00:51:12.200 --> 00:51:12.400]   to
[00:51:12.400 --> 00:51:13.100]   convert
[00:51:13.100 --> 00:51:13.600]   those
[00:51:13.600 --> 00:51:14.000]   into
[00:51:14.000 --> 00:51:15.000]   prospects
[00:51:15.000 --> 00:51:15.200]   and
[00:51:15.200 --> 00:51:15.880]   eventually
[00:51:15.880 --> 00:51:16.150]   into
[00:51:16.150 --> 00:51:16.910]   customers
[00:51:16.910 --> 00:51:17.000]  .
[00:51:17.000 --> 00:51:17.700]   However
[00:51:17.700 --> 00:51:17.840]  ,
[00:51:17.840 --> 00:51:18.210]   this
[00:51:18.210 --> 00:51:18.390]   is
[00:51:18.390 --> 00:51:18.480]   a
[00:51:18.480 --> 00:51:19.170]   very
[00:51:19.170 --> 00:51:19.700]   difficult
[00:51:19.700 --> 00:51:20.070]   task
[00:51:20.070 --> 00:51:20.290]   to
[00:51:20.290 --> 00:51:20.620]   make
[00:51:20.620 --> 00:51:20.970]   sure
[00:51:20.970 --> 00:51:21.500]   that
[00:51:21.500 --> 00:51:21.730]   this
[00:51:21.730 --> 00:51:22.380]   entire
[00:51:22.380 --> 00:51:23.020]   process
[00:51:23.020 --> 00:51:23.130]   is
[00:51:23.130 --> 00:51:23.310]   at
[00:51:23.310 --> 00:51:23.550]   the
[00:51:23.550 --> 00:51:24.020]   end
[00:51:24.020 --> 00:51:24.050]   of
[00:51:24.050 --> 00:51:24.580]   the
[00:51:24.580 --> 00:51:24.610]   day
[00:51:24.610 --> 00:51:25.550]   profitable
[00:51:25.550 --> 00:51:26.000]  .
[00:51:26.000 --> 00:51:26.000]  
[00:51:26.000 --> 00:51:26.140]   So
[00:51:26.140 --> 00:51:26.500]   the
[00:51:26.500 --> 00:51:26.770]   amount
[00:51:26.770 --> 00:51:26.910]   of
[00:51:26.910 --> 00:51:27.260]   money
[00:51:27.260 --> 00:51:27.470]   you
[00:51:27.470 --> 00:51:27.680]  're
[00:51:27.680 --> 00:51:28.250]   spending
[00:51:28.250 --> 00:51:28.390]   on
[00:51:28.390 --> 00:51:28.530]   an
[00:51:28.530 --> 00:51:29.240]   individual
[00:51:29.240 --> 00:51:29.810]   customer
[00:51:29.810 --> 00:51:30.050]  ,
[00:51:30.050 --> 00:51:30.110]   the
[00:51:30.110 --> 00:51:30.410]   customer
[00:51:30.410 --> 00:51:30.830]   acquisition
[00:51:30.830 --> 00:51:30.990]   cost
[00:51:30.990 --> 00:51:31.000]  ,
[00:51:31.000 --> 00:51:31.330]   pays
[00:51:31.330 --> 00:51:31.670]   off
[00:51:31.670 --> 00:51:31.990]   after
[00:51:31.990 --> 00:51:32.070]   a
[00:51:32.070 --> 00:51:32.320]   few
[00:51:32.320 --> 00:51:32.860]   months
[00:51:32.860 --> 00:51:33.040]   of
[00:51:33.040 --> 00:51:34.000]   subscription
[00:51:34.000 --> 00:51:34.460]   and
[00:51:34.460 --> 00:51:35.070]   this
[00:51:35.070 --> 00:51:35.370]   is
[00:51:35.370 --> 00:51:36.130]   where
[00:51:36.130 --> 00:51:36.810]   your
[00:51:36.810 --> 00:51:38.000]   business
[00:51:38.000 --> 00:51:38.550]   model
[00:51:38.550 --> 00:51:38.770]   is
[00:51:38.770 --> 00:51:39.320]   being
[00:51:39.320 --> 00:51:40.000]   proven
[00:51:40.000 --> 00:51:40.240]   and
[00:51:40.240 --> 00:51:40.480]   you
[00:51:40.480 --> 00:51:40.720]   can
[00:51:40.720 --> 00:51:41.250]   scale
[00:51:41.250 --> 00:51:41.360]   the
[00:51:41.360 --> 00:51:41.600]   way
[00:51:41.600 --> 00:51:41.840]   you
[00:51:41.840 --> 00:51:42.080]  're
[00:51:42.080 --> 00:51:42.750]   building
[00:51:42.750 --> 00:51:43.050]   your
[00:51:43.050 --> 00:51:43.700]   business
[00:51:43.700 --> 00:51:44.000]  .
[00:51:44.000 --> 00:51:44.560]   However
[00:51:44.560 --> 00:51:44.720]  ,
[00:51:44.720 --> 00:51:45.360]   getting
[00:51:45.360 --> 00:51:45.680]   there
[00:51:45.680 --> 00:51:45.860]   is
[00:51:45.860 --> 00:51:46.490]   very
[00:51:46.490 --> 00:51:46.720]   tedious
[00:51:46.720 --> 00:51:47.000]  .
[00:51:47.000 --> 00:51:47.000]  
[00:51:47.000 --> 00:51:47.270]   You
[00:51:47.270 --> 00:51:47.630]   need
[00:51:47.630 --> 00:51:47.800]   to
[00:51:47.800 --> 00:51:48.080]   run
[00:51:48.080 --> 00:51:48.260]   so
[00:51:48.260 --> 00:51:48.620]   many
[00:51:48.620 --> 00:51:49.070]   tests
[00:51:49.070 --> 00:51:49.340]   and
[00:51:49.340 --> 00:51:49.700]   then
[00:51:49.700 --> 00:51:50.080]   start
[00:51:50.080 --> 00:51:50.470]   to
[00:51:50.470 --> 00:51:51.050]   optimize
[00:51:51.050 --> 00:51:51.230]   in
[00:51:51.230 --> 00:51:51.680]   order
[00:51:51.680 --> 00:51:51.860]   to
[00:51:51.860 --> 00:51:52.400]   reduce
[00:51:52.400 --> 00:51:52.820]   cost
[00:51:52.820 --> 00:51:53.000]  ,
[00:51:53.000 --> 00:51:53.790]   increase
[00:51:53.790 --> 00:51:54.040]   the
[00:51:54.040 --> 00:51:54.760]   customer
[00:51:54.760 --> 00:51:55.500]   lifetime
[00:51:55.500 --> 00:51:56.000]   value
[00:51:56.000 --> 00:51:56.000]  .
[00:51:56.000 --> 00:51:56.540]   And
[00:51:56.540 --> 00:51:56.920]   this
[00:51:56.920 --> 00:51:57.140]   is
[00:51:57.140 --> 00:51:58.030]   exactly
[00:51:58.030 --> 00:51:58.730]   where
[00:51:58.730 --> 00:51:58.910]   we
[00:51:58.910 --> 00:51:59.290]  're
[00:51:59.290 --> 00:52:00.500]   building
[00:52:00.500 --> 00:52:00.690]   our
[00:52:00.690 --> 00:52:01.580]   product
[00:52:01.580 --> 00:52:02.000]   too
[00:52:02.000 --> 00:52:02.150]   and
[00:52:02.150 --> 00:52:02.340]   this
[00:52:02.340 --> 00:52:02.450]   is
[00:52:02.450 --> 00:52:02.650]   what
[00:52:02.650 --> 00:52:02.770]   we
[00:52:02.770 --> 00:52:02.900]   are
[00:52:02.900 --> 00:52:03.420]   practicing
[00:52:03.420 --> 00:52:03.510]   on
[00:52:03.510 --> 00:52:04.000]   ourselves
[00:52:04.000 --> 00:52:04.000]  .
[00:52:04.000 --> 00:52:04.270]   So
[00:52:04.270 --> 00:52:04.950]   we
[00:52:04.950 --> 00:52:04.950]  're
[00:52:04.950 --> 00:52:05.500]   like
[00:52:05.500 --> 00:52:05.750]   a
[00:52:05.750 --> 00:52:06.180]   SaaS
[00:52:06.180 --> 00:52:07.010]   Square
[00:52:07.010 --> 00:52:07.990]   company
[00:52:07.990 --> 00:52:08.000]  .
[00:52:08.000 --> 00:52:08.330]   We
[00:52:08.330 --> 00:52:08.430]  're
[00:52:08.430 --> 00:52:08.870]   using
[00:52:08.870 --> 00:52:09.220]   that
[00:52:09.220 --> 00:52:09.480]   and
[00:52:09.480 --> 00:52:10.530]   implementing
[00:52:10.530 --> 00:52:10.890]   that
[00:52:10.890 --> 00:52:11.140]   and
[00:52:11.140 --> 00:52:11.490]   also
[00:52:11.490 --> 00:52:12.270]   providing
[00:52:12.270 --> 00:52:13.070]   solutions
[00:52:13.070 --> 00:52:13.330]   for
[00:52:13.330 --> 00:52:13.740]   that
[00:52:13.740 --> 00:52:14.000]  .
[00:52:14.000 --> 00:52:14.000]  
[00:52:14.000 --> 00:52:14.440]   When
[00:52:14.440 --> 00:52:14.780]   you
[00:52:14.780 --> 00:52:15.210]   talk
[00:52:15.210 --> 00:52:15.750]   about
[00:52:15.750 --> 00:52:16.750]   marketing
[00:52:16.750 --> 00:52:17.740]   campaigns
[00:52:17.740 --> 00:52:18.000]  ,
[00:52:18.000 --> 00:52:18.110]   do
[00:52:18.110 --> 00:52:18.280]   you
[00:52:18.280 --> 00:52:18.510]   have
[00:52:18.510 --> 00:52:19.000]   anything
[00:52:19.000 --> 00:52:19.450]   specific
[00:52:19.450 --> 00:52:19.560]   in
[00:52:19.560 --> 00:52:19.800]   mind
[00:52:19.800 --> 00:52:20.000]   yet
[00:52:20.000 --> 00:52:20.000]  ?
[00:52:20.000 --> 00:52:20.270]   Are
[00:52:20.270 --> 00:52:20.540]   you
[00:52:20.540 --> 00:52:21.370]   planning
[00:52:21.370 --> 00:52:21.440]   on
[00:52:21.440 --> 00:52:21.890]   using
[00:52:21.890 --> 00:52:22.430]   Google
[00:52:22.430 --> 00:52:22.610]   Ad
[00:52:22.610 --> 00:52:22.700]  S
[00:52:22.700 --> 00:52:23.060]  ense
[00:52:23.060 --> 00:52:23.240]   or
[00:52:23.240 --> 00:52:24.000]   Facebook
[00:52:24.000 --> 00:52:24.100]   or
[00:52:24.100 --> 00:52:24.200]   do
[00:52:24.200 --> 00:52:24.350]   you
[00:52:24.350 --> 00:52:24.560]   have
[00:52:24.560 --> 00:52:25.000]   anything
[00:52:25.000 --> 00:52:25.320]   that
[00:52:25.320 --> 00:52:25.460]   you
[00:52:25.460 --> 00:52:25.670]  've
[00:52:25.670 --> 00:52:26.000]   tried
[00:52:26.000 --> 00:52:26.090]   or
[00:52:26.090 --> 00:52:26.400]   that
[00:52:26.400 --> 00:52:26.400]   you
[00:52:26.400 --> 00:52:26.680]  've
[00:52:26.680 --> 00:52:27.000]   discovered
[00:52:27.000 --> 00:52:27.400]   will
[00:52:27.400 --> 00:52:27.760]   work
[00:52:27.760 --> 00:52:28.420]   pretty
[00:52:28.420 --> 00:52:28.710]   well
[00:52:28.710 --> 00:52:29.000]  ?
[00:52:29.000 --> 00:52:29.190]   No
[00:52:29.190 --> 00:52:29.510]  ,
[00:52:29.510 --> 00:52:30.160]   I
[00:52:30.160 --> 00:52:30.440]   cannot
[00:52:30.440 --> 00:52:30.840]   say
[00:52:30.840 --> 00:52:31.360]   that
[00:52:31.360 --> 00:52:31.500]   I
[00:52:31.500 --> 00:52:32.290]   really
[00:52:32.290 --> 00:52:32.820]   have
[00:52:32.820 --> 00:52:32.950]   a
[00:52:32.950 --> 00:52:33.500]   good
[00:52:33.500 --> 00:52:34.300]   sense
[00:52:34.300 --> 00:52:34.530]   of
[00:52:34.530 --> 00:52:35.000]   that
[00:52:35.000 --> 00:52:35.550]   because
[00:52:35.550 --> 00:52:35.690]   we
[00:52:35.690 --> 00:52:36.090]   haven
[00:52:36.090 --> 00:52:36.240]  't
[00:52:36.240 --> 00:52:36.790]   started
[00:52:36.790 --> 00:52:37.170]   these
[00:52:37.170 --> 00:52:38.000]   activities
[00:52:38.000 --> 00:52:38.000]  .
[00:52:38.000 --> 00:52:38.000]  
[00:52:38.000 --> 00:52:38.440]   But
[00:52:38.440 --> 00:52:38.710]   I
[00:52:38.710 --> 00:52:39.020]   can
[00:52:39.020 --> 00:52:39.880]   tell
[00:52:39.880 --> 00:52:40.060]   you
[00:52:40.060 --> 00:52:40.640]   that
[00:52:40.640 --> 00:52:41.290]   from
[00:52:41.290 --> 00:52:41.680]   our
[00:52:41.680 --> 00:52:42.320]   Lean
[00:52:42.320 --> 00:52:43.010]   Start
[00:52:43.010 --> 00:52:43.300]  up
[00:52:43.300 --> 00:52:45.010]   perspective
[00:52:45.010 --> 00:52:45.190]  ,
[00:52:45.190 --> 00:52:45.390]   we
[00:52:45.390 --> 00:52:45.680]  're
[00:52:45.680 --> 00:52:46.270]   simply
[00:52:46.270 --> 00:52:46.770]   going
[00:52:46.770 --> 00:52:47.000]   to
[00:52:47.000 --> 00:52:47.460]   run
[00:52:47.460 --> 00:52:48.000]   some
[00:52:48.000 --> 00:52:49.000]   campaigns
[00:52:49.000 --> 00:52:50.000]   through
[00:52:50.000 --> 00:52:50.460]   various
[00:52:50.460 --> 00:52:51.000]   channels
[00:52:51.000 --> 00:52:51.780]   and
[00:52:51.780 --> 00:52:51.830]   start
[00:52:51.830 --> 00:52:52.110]   to
[00:52:52.110 --> 00:52:52.570]   track
[00:52:52.570 --> 00:52:53.000]   that
[00:52:53.000 --> 00:52:53.260]   and
[00:52:53.260 --> 00:52:53.520]   see
[00:52:53.520 --> 00:52:53.940]   what
[00:52:53.940 --> 00:52:54.460]   works
[00:52:54.460 --> 00:52:54.550]   for
[00:52:54.550 --> 00:52:54.720]   us
[00:52:54.720 --> 00:52:55.000]  .
[00:52:55.000 --> 00:52:55.760]   One
[00:52:55.760 --> 00:52:56.210]   thing
[00:52:56.210 --> 00:52:56.690]   that
[00:52:56.690 --> 00:52:56.850]   I
[00:52:56.850 --> 00:52:57.260]  've
[00:52:57.260 --> 00:52:58.250]   noticed
[00:52:58.250 --> 00:52:58.990]   is
[00:52:58.990 --> 00:52:59.100]   that
[00:52:59.100 --> 00:52:59.550]   you
[00:52:59.550 --> 00:53:00.090]   have
[00:53:00.090 --> 00:53:00.230]   a
[00:53:00.230 --> 00:53:01.080]   really
[00:53:01.080 --> 00:53:02.070]   refined
[00:53:02.070 --> 00:53:03.000]   design
[00:53:03.000 --> 00:53:03.000]  .
[00:53:03.000 --> 00:53:03.060]  
[00:53:03.060 --> 00:53:03.060]   I
[00:53:03.060 --> 00:53:03.300]  'd
[00:53:03.300 --> 00:53:03.360]   be
[00:53:03.360 --> 00:53:03.720]   curious
[00:53:03.720 --> 00:53:03.840]  ,
[00:53:03.840 --> 00:53:04.020]   was
[00:53:04.020 --> 00:53:04.440]   this
[00:53:04.440 --> 00:53:04.800]   something
[00:53:04.800 --> 00:53:04.980]   you
[00:53:04.980 --> 00:53:05.220]   outs
[00:53:05.220 --> 00:53:05.400]  our
[00:53:05.400 --> 00:53:05.580]  ced
[00:53:05.580 --> 00:53:05.700]   to
[00:53:05.700 --> 00:53:05.760]   a
[00:53:05.760 --> 00:53:06.120]   design
[00:53:06.120 --> 00:53:06.360]   firm
[00:53:06.360 --> 00:53:06.480]   or
[00:53:06.480 --> 00:53:06.600]   is
[00:53:06.600 --> 00:53:06.840]   this
[00:53:06.840 --> 00:53:07.020]   all
[00:53:07.020 --> 00:53:07.340]   built
[00:53:07.340 --> 00:53:07.440]   in
[00:53:07.440 --> 00:53:07.540]  -
[00:53:07.540 --> 00:53:07.800]  house
[00:53:07.800 --> 00:53:08.000]  ?
[00:53:08.000 --> 00:53:08.580]   First
[00:53:08.580 --> 00:53:08.920]  ,
[00:53:08.920 --> 00:53:08.970]   I
[00:53:08.970 --> 00:53:09.150]  'd
[00:53:09.150 --> 00:53:09.770]   like
[00:53:09.770 --> 00:53:09.890]   to
[00:53:09.890 --> 00:53:10.430]   thank
[00:53:10.430 --> 00:53:10.780]   you
[00:53:10.780 --> 00:53:11.130]   for
[00:53:11.130 --> 00:53:11.600]   that
[00:53:11.600 --> 00:53:12.000]  .
[00:53:12.000 --> 00:53:12.320]   This
[00:53:12.320 --> 00:53:12.480]   is
[00:53:12.480 --> 00:53:13.200]   something
[00:53:13.200 --> 00:53:13.520]   that
[00:53:13.520 --> 00:53:13.600]   I
[00:53:13.600 --> 00:53:14.400]   personally
[00:53:14.400 --> 00:53:14.800]   spend
[00:53:14.800 --> 00:53:15.040]   at
[00:53:15.040 --> 00:53:15.590]   least
[00:53:15.590 --> 00:53:15.840]   50
[00:53:15.840 --> 00:53:15.920]  %
[00:53:15.920 --> 00:53:16.080]   of
[00:53:16.080 --> 00:53:16.240]   my
[00:53:16.240 --> 00:53:16.560]   time
[00:53:16.560 --> 00:53:16.720]   on
[00:53:16.720 --> 00:53:17.000]  .
[00:53:17.000 --> 00:53:17.000]  
[00:53:17.000 --> 00:53:17.430]   We
[00:53:17.430 --> 00:53:18.780]   actually
[00:53:18.780 --> 00:53:18.830]   done
[00:53:18.830 --> 00:53:19.350]   this
[00:53:19.350 --> 00:53:19.690]   in
[00:53:19.690 --> 00:53:19.740]  -
[00:53:19.740 --> 00:53:20.390]  house
[00:53:20.390 --> 00:53:20.780]   and
[00:53:20.780 --> 00:53:21.280]   one
[00:53:21.280 --> 00:53:21.430]   of
[00:53:21.430 --> 00:53:21.820]   the
[00:53:21.820 --> 00:53:22.740]   reasons
[00:53:22.740 --> 00:53:23.220]   that
[00:53:23.220 --> 00:53:23.730]   we
[00:53:23.730 --> 00:53:23.910]  're
[00:53:23.910 --> 00:53:25.360]   getting
[00:53:25.360 --> 00:53:25.480]   there
[00:53:25.480 --> 00:53:25.740]   is
[00:53:25.740 --> 00:53:26.660]   because
[00:53:26.660 --> 00:53:26.920]   we
[00:53:26.920 --> 00:53:27.310]   are
[00:53:27.310 --> 00:53:28.620]   constantly
[00:53:28.620 --> 00:53:29.040]   not
[00:53:29.040 --> 00:53:30.240]   satisfied
[00:53:30.240 --> 00:53:30.710]   with
[00:53:30.710 --> 00:53:31.100]   our
[00:53:31.100 --> 00:53:32.000]   design
[00:53:32.000 --> 00:53:32.270]   and
[00:53:32.270 --> 00:53:32.450]   we
[00:53:32.450 --> 00:53:32.810]   keep
